datetime,SM2401
2023-09-14,6988.0
2023-09-15,7066.0
2023-09-18,7080.0
2023-09-19,7090.0
2023-09-20,7060.0
2023-09-21,6938.0
2023-09-22,7010.0
2023-09-25,6956.0
2023-09-26,7006.0
2023-09-27,6982.0
2023-09-28,6930.0
2023-10-09,6820.0
2023-10-10,6762.0
2023-10-11,6706.0
2023-10-12,6694.0
2023-10-13,6638.0
2023-10-16,6656.0
2023-10-17,6638.0
2023-10-18,6624.0
2023-10-19,6616.0
2023-10-20,6580.0
2023-10-23,6566.0
2023-10-24,6578.0
2023-10-25,6640.0
2023-10-26,6652.0
2023-10-27,6730.0
2023-10-30,6744.0
2023-10-31,6680.0
2023-11-01,6704.0
2023-11-02,6696.0
2023-11-03,6768.0
2023-11-06,6750.0
2023-11-07,6786.0
2023-11-08,6814.0
2023-11-09,6790.0
2023-11-10,6794.0
2023-11-13,6764.0
2023-11-14,6744.0
2023-11-15,6792.0
2023-11-16,6806.0
2023-11-17,6680.0
2023-11-20,6618.0
2023-11-21,6580.0
2023-11-22,6542.0
2023-11-23,6556.0
2023-11-24,6544.0
2023-11-27,6528.0
2023-11-28,6512.0
2023-11-29,6470.0
2023-11-30,6454.0
2023-12-01,6420.0
2023-12-04,6442.0
2023-12-05,6370.0
2023-12-06,6352.0
2023-12-07,6342.0
2023-12-08,6470.0
2023-12-11,6480.0
2023-12-12,6482.0
2023-12-13,6400.0
2023-12-14,6406.0
2023-12-15,6476.0
2023-12-18,6464.0
2023-12-19,6428.0
2023-12-20,6438.0
2023-12-21,6492.0
2023-12-22,6526.0
2023-12-25,6506.0
2023-12-26,6434.0
2023-12-27,6504.0
2023-12-28,6454.0
2023-12-29,6350.0
2024-01-02,6346.0
2024-01-03,6440.0
2024-01-04,6388.0
2024-01-05,6368.0
2024-01-08,6328.0
2024-01-09,6316.0
2024-01-10,6290.0
2024-01-11,6320.0
2024-01-12,6322.0
2024-01-15,6340.0
