datetime,MA2601
2025-11-03,2143.0
2025-11-04,2115.0
2025-11-05,2141.0
2025-11-06,2125.0
2025-11-07,2112.0
2025-11-10,2101.0
2025-11-11,2082.0
2025-11-12,2108.0
2025-11-13,2103.0
2025-11-14,2055.0
2025-11-17,2029.0
2025-11-18,2030.0
2025-11-19,2013.0
2025-11-20,2016.0
2025-11-21,2004.0
2025-11-24,2077.0
2025-11-25,2067.0
2025-11-26,2094.0
2025-11-27,2114.0
2025-11-28,2135.0
2025-12-01,2136.0
2025-12-02,2132.0
2025-12-03,2128.0
2025-12-04,2113.0
2025-12-05,2077.0
2025-12-08,2089.0
2025-12-09,2066.0
2025-12-10,2053.0
2025-12-11,2074.0
2025-12-12,2067.0
2025-12-15,2074.0
2025-12-16,2079.0
2025-12-17,2111.0
2025-12-18,2132.0
2025-12-19,2116.0
2025-12-22,2116.0
2025-12-23,2130.0
2025-12-24,2134.0
2025-12-25,2129.0
2025-12-26,2130.0
2025-12-29,2130.0
2025-12-30,2191.0
2025-12-31,2190.0
2026-01-05,2191.0
2026-01-06,2268.0
2026-01-07,2235.0
2026-01-08,2195.0
2026-01-09,2240.0
2026-01-12,2225.0
2026-01-13,2169.0
2026-01-14,2251.0
2026-01-15,2158.0
2026-01-16,2155.0
