datetime,JM2009
2020-05-07,1088.5
2020-05-08,1090.0
2020-05-11,1080.5
2020-05-12,1114.5
2020-05-13,1113.0
2020-05-14,1127.0
2020-05-15,1124.5
2020-05-18,1139.0
2020-05-19,1170.5
2020-05-20,1160.0
2020-05-21,1165.0
2020-05-22,1150.0
2020-05-25,1153.5
2020-05-26,1156.0
2020-05-27,1163.5
2020-05-28,1159.0
2020-05-29,1162.0
2020-06-01,1170.0
2020-06-02,1177.0
2020-06-03,1174.0
2020-06-04,1178.0
2020-06-05,1169.0
2020-06-08,1192.5
2020-06-09,1192.0
2020-06-10,1185.5
2020-06-11,1185.5
2020-06-12,1187.5
2020-06-15,1162.5
2020-06-16,1185.5
2020-06-17,1171.5
2020-06-18,1190.5
2020-06-19,1190.5
2020-06-22,1176.5
2020-06-23,1190.0
2020-06-24,1190.0
2020-06-29,1172.5
2020-06-30,1180.5
2020-07-01,1173.0
2020-07-02,1193.0
2020-07-03,1192.0
2020-07-06,1190.5
2020-07-07,1186.5
2020-07-08,1196.5
2020-07-09,1218.0
2020-07-10,1197.0
2020-07-13,1209.0
2020-07-14,1198.0
2020-07-15,1195.5
2020-07-16,1202.0
2020-07-17,1210.5
2020-07-20,1207.5
2020-07-21,1233.5
2020-07-22,1222.5
2020-07-23,1229.0
2020-07-24,1237.0
2020-07-27,1224.0
2020-07-28,1215.0
2020-07-29,1221.0
2020-07-30,1206.5
2020-07-31,1219.5
2020-08-03,1227.5
2020-08-04,1207.5
2020-08-05,1211.5
2020-08-06,1219.5
2020-08-07,1216.5
2020-08-10,1210.5
2020-08-11,1196.0
2020-08-12,1197.5
2020-08-13,1185.5
2020-08-14,1194.0
2020-08-17,1194.0
2020-08-18,1204.5
2020-08-19,1185.0
2020-08-20,1214.5
2020-08-21,1217.5
2020-08-24,1210.5
2020-08-25,1220.5
2020-08-26,1226.0
2020-08-27,1233.5
2020-08-28,1231.5
2020-08-31,1231.0
2020-09-01,1229.0
2020-09-02,1227.5
2020-09-03,1227.0
2020-09-04,1224.5
2020-09-07,1226.0
2020-09-14,1230.0
