datetime,FG2401
2023-07-20,1477.0
2023-07-21,1464.0
2023-07-24,1431.0
2023-07-25,1471.0
2023-07-26,1518.0
2023-07-27,1541.0
2023-07-28,1535.0
2023-07-31,1569.0
2023-08-01,1652.0
2023-08-02,1634.0
2023-08-03,1588.0
2023-08-04,1615.0
2023-08-07,1550.0
2023-08-08,1535.0
2023-08-09,1541.0
2023-08-10,1539.0
2023-08-11,1590.0
2023-08-14,1578.0
2023-08-15,1562.0
2023-08-16,1555.0
2023-08-17,1586.0
2023-08-18,1574.0
2023-08-21,1663.0
2023-08-22,1613.0
2023-08-23,1618.0
2023-08-24,1615.0
2023-08-25,1618.0
2023-08-28,1572.0
2023-08-29,1578.0
2023-08-30,1716.0
2023-08-31,1768.0
2023-09-01,1812.0
2023-09-04,1748.0
2023-09-05,1757.0
2023-09-06,1779.0
2023-09-07,1745.0
2023-09-08,1689.0
2023-09-11,1748.0
2023-09-12,1767.0
2023-09-13,1695.0
2023-09-14,1714.0
2023-09-15,1707.0
2023-09-18,1708.0
2023-09-19,1717.0
2023-09-20,1715.0
2023-09-21,1683.0
2023-09-22,1742.0
2023-09-25,1691.0
2023-09-26,1680.0
2023-09-27,1693.0
2023-09-28,1668.0
2023-10-09,1724.0
2023-10-10,1637.0
2023-10-11,1624.0
2023-10-12,1654.0
2023-10-13,1635.0
2023-10-16,1643.0
2023-10-17,1632.0
2023-10-18,1645.0
2023-10-19,1689.0
2023-10-20,1643.0
2023-10-23,1606.0
2023-10-24,1620.0
2023-10-25,1632.0
2023-10-26,1623.0
2023-10-27,1629.0
2023-10-30,1629.0
2023-10-31,1643.0
2023-11-01,1625.0
2023-11-02,1663.0
2023-11-03,1677.0
2023-11-06,1670.0
2023-11-07,1690.0
2023-11-08,1688.0
2023-11-09,1703.0
2023-11-10,1749.0
2023-11-13,1707.0
2023-11-14,1672.0
2023-11-15,1685.0
2023-11-16,1705.0
2023-11-17,1718.0
2023-11-20,1762.0
2023-11-21,1752.0
2023-11-22,1729.0
2023-11-23,1746.0
2023-11-24,1732.0
2023-11-27,1746.0
2023-11-28,1745.0
2023-11-29,1806.0
2023-11-30,1789.0
2023-12-01,1918.0
2023-12-04,1887.0
2023-12-05,1855.0
2023-12-06,1859.0
2023-12-07,1898.0
2023-12-08,1841.0
2023-12-11,1834.0
2023-12-12,1815.0
2023-12-13,1781.0
2023-12-14,1760.0
2023-12-15,1742.0
2023-12-18,1703.0
2023-12-19,1722.0
2023-12-20,1746.0
2023-12-21,1810.0
2023-12-22,1821.0
2023-12-25,1779.0
2023-12-26,1771.0
2023-12-27,1760.0
2023-12-28,1755.0
2023-12-29,1780.0
2024-01-02,1773.0
2024-01-03,1851.0
2024-01-04,1820.0
2024-01-05,1795.0
2024-01-08,1773.0
2024-01-09,1770.0
2024-01-10,1710.0
2024-01-11,1730.0
2024-01-12,1713.0
2024-01-15,1686.0
