datetime,TA2001
2019-05-29,5244.0
2019-05-30,5192.0
2019-05-31,5154.0
2019-06-03,4996.0
2019-06-04,5000.0
2019-06-05,4980.0
2019-06-06,4962.0
2019-06-10,5072.0
2019-06-11,5054.0
2019-06-12,4976.0
2019-06-13,4994.0
2019-06-14,4984.0
2019-06-17,5034.0
2019-06-18,5056.0
2019-06-19,5188.0
2019-06-20,5196.0
2019-06-21,5140.0
2019-06-24,5224.0
2019-06-25,5202.0
2019-06-26,5304.0
2019-06-27,5318.0
2019-06-28,5306.0
2019-07-01,5510.0
2019-07-02,5592.0
2019-07-03,5508.0
2019-07-04,5330.0
2019-07-05,5314.0
2019-07-08,5342.0
2019-07-09,5274.0
2019-07-10,5358.0
2019-07-11,5422.0
2019-07-12,5328.0
2019-07-15,5318.0
2019-07-16,5302.0
2019-07-17,5322.0
2019-07-18,5332.0
2019-07-19,5272.0
2019-07-22,5238.0
2019-07-23,5150.0
2019-07-24,5172.0
2019-07-25,5160.0
2019-07-26,5208.0
2019-07-29,5138.0
2019-07-30,5190.0
2019-07-31,5220.0
2019-08-01,5234.0
2019-08-02,5154.0
2019-08-05,5116.0
2019-08-06,5146.0
2019-08-07,5128.0
2019-08-08,5154.0
2019-08-09,5152.0
2019-08-12,5158.0
2019-08-13,5154.0
2019-08-14,5250.0
2019-08-15,5176.0
2019-08-16,5188.0
2019-08-19,5232.0
2019-08-20,5246.0
2019-08-21,5158.0
2019-08-22,5086.0
2019-08-23,5144.0
2019-08-26,5094.0
2019-08-27,5108.0
2019-08-28,5140.0
2019-08-29,5074.0
2019-08-30,5102.0
2019-09-02,5096.0
2019-09-03,5116.0
2019-09-04,5132.0
2019-09-05,5176.0
2019-09-06,5186.0
2019-09-09,5234.0
2019-09-10,5190.0
2019-09-11,5122.0
2019-09-12,5098.0
2019-09-16,5270.0
2019-09-17,5386.0
2019-09-18,5238.0
2019-09-19,5124.0
2019-09-20,5142.0
2019-09-23,5176.0
2019-09-24,5136.0
2019-09-25,5144.0
2019-09-26,5138.0
2019-09-27,5096.0
2019-09-30,5116.0
2019-10-08,5116.0
2019-10-09,5176.0
2019-10-10,5152.0
2019-10-11,5102.0
2019-10-14,5120.0
2019-10-15,5014.0
2019-10-16,5006.0
2019-10-17,4978.0
2019-10-18,4962.0
2019-10-21,4852.0
2019-10-22,4864.0
2019-10-23,4880.0
2019-10-24,4948.0
2019-10-25,4914.0
2019-10-28,4818.0
2019-10-29,4838.0
2019-10-30,4836.0
2019-10-31,4842.0
2019-11-01,4834.0
2019-11-04,4832.0
2019-11-05,4852.0
2019-11-06,4792.0
2019-11-07,4754.0
2019-11-08,4718.0
2019-11-11,4678.0
2019-11-12,4690.0
2019-11-13,4678.0
2019-11-14,4706.0
2019-11-15,4684.0
2019-11-18,4758.0
2019-11-19,4746.0
2019-11-20,4714.0
2019-11-21,4778.0
2019-11-22,4778.0
2019-11-25,4808.0
2019-11-26,4758.0
2019-11-27,4746.0
2019-11-28,4726.0
2019-11-29,4772.0
2019-12-02,4748.0
2019-12-03,4752.0
2019-12-04,4738.0
2019-12-05,4818.0
2019-12-06,4794.0
2019-12-09,4820.0
2019-12-10,4762.0
2019-12-11,4780.0
2019-12-12,4836.0
2019-12-13,4840.0
2019-12-16,4902.0
2019-12-17,4880.0
2019-12-18,4878.0
2019-12-19,4840.0
2019-12-20,4850.0
2019-12-23,4808.0
2019-12-24,4888.0
2019-12-25,4886.0
2019-12-26,4892.0
2019-12-27,4954.0
2019-12-30,4970.0
2019-12-31,4878.0
2020-01-02,4894.0
2020-01-03,4934.0
2020-01-06,5016.0
2020-01-07,4936.0
2020-01-08,4960.0
2020-01-09,4836.0
2020-01-10,4852.0
2020-01-13,4846.0
2020-01-14,4820.0
2020-01-15,4836.0
