datetime,CF2201
2021-06-17,15985.0
2021-06-18,15840.0
2021-06-21,15775.0
2021-06-22,15910.0
2021-06-23,16140.0
2021-06-24,16200.0
2021-06-25,16270.0
2021-06-28,16305.0
2021-06-29,16330.0
2021-06-30,16335.0
2021-07-01,16200.0
2021-07-02,16585.0
2021-07-05,16705.0
2021-07-06,16895.0
2021-07-07,16775.0
2021-07-08,16695.0
2021-07-09,16660.0
2021-07-12,16700.0
2021-07-13,16910.0
2021-07-14,17000.0
2021-07-15,17105.0
2021-07-16,17095.0
2021-07-19,16995.0
2021-07-20,16970.0
2021-07-21,16940.0
2021-07-22,17260.0
2021-07-23,17445.0
2021-07-26,17270.0
2021-07-27,17670.0
2021-07-28,17795.0
2021-07-29,17835.0
2021-07-30,17605.0
2021-08-02,17570.0
2021-08-03,17285.0
2021-08-04,17515.0
2021-08-05,17395.0
2021-08-06,17705.0
2021-08-09,17725.0
2021-08-10,17870.0
2021-08-11,17840.0
2021-08-12,17730.0
2021-08-13,17875.0
2021-08-16,18145.0
2021-08-17,18300.0
2021-08-18,18290.0
2021-08-19,18265.0
2021-08-20,17595.0
2021-08-23,17860.0
2021-08-24,17385.0
2021-08-25,17555.0
2021-08-26,17565.0
2021-08-27,17570.0
2021-08-30,17440.0
2021-08-31,17270.0
2021-09-01,17270.0
2021-09-02,17455.0
2021-09-03,17920.0
2021-09-06,17810.0
2021-09-07,17910.0
2021-09-08,18085.0
2021-09-09,17975.0
2021-09-10,17540.0
2021-09-13,17420.0
2021-09-14,17405.0
2021-09-15,17465.0
2021-09-16,17620.0
2021-09-17,17360.0
2021-09-22,17155.0
2021-09-23,17125.0
2021-09-24,17515.0
2021-09-27,18510.0
2021-09-28,18745.0
2021-09-29,19230.0
2021-09-30,20005.0
2021-10-08,21255.0
2021-10-11,21545.0
2021-10-12,21735.0
2021-10-13,20945.0
2021-10-14,21285.0
2021-10-15,22855.0
2021-10-18,21905.0
2021-10-19,21700.0
2021-10-20,21440.0
2021-10-21,21115.0
2021-10-22,21210.0
2021-10-25,21495.0
2021-10-26,21190.0
2021-10-27,21125.0
2021-10-28,21435.0
2021-10-29,21345.0
2021-11-01,21620.0
2021-11-02,21640.0
2021-11-03,21565.0
2021-11-04,21355.0
2021-11-05,21445.0
2021-11-08,21680.0
2021-11-09,21480.0
2021-11-10,21600.0
2021-11-11,21510.0
2021-11-12,21370.0
2021-11-15,21615.0
2021-11-16,21780.0
2021-11-17,21830.0
2021-11-18,21840.0
2021-11-19,21745.0
2021-11-22,21685.0
2021-11-23,21485.0
2021-11-24,21770.0
2021-11-25,21530.0
2021-11-26,21400.0
2021-11-29,21110.0
2021-11-30,20055.0
2021-12-01,20695.0
2021-12-02,20705.0
2021-12-03,20795.0
2021-12-06,20695.0
2021-12-07,20780.0
2021-12-08,20570.0
2021-12-09,20415.0
2021-12-10,20685.0
2021-12-13,20745.0
2021-12-14,20895.0
2021-12-15,21170.0
2021-12-16,21165.0
2021-12-17,21445.0
2021-12-20,21400.0
2021-12-21,21385.0
2021-12-22,21495.0
2021-12-23,21480.0
2021-12-24,21440.0
2021-12-27,21490.0
2021-12-28,21550.0
2021-12-29,21570.0
2021-12-30,21660.0
2021-12-31,21850.0
2022-01-04,21855.0
2022-01-05,22140.0
2022-01-06,22140.0
2022-01-07,22200.0
2022-01-10,22320.0
2022-01-11,22280.0
2022-01-12,22230.0
2022-01-13,22255.0
2022-01-14,22220.0
2022-01-17,22500.0
