datetime,FG2501
2024-09-04,1124.0
2024-09-05,1126.0
2024-09-06,1123.0
2024-09-09,1118.0
2024-09-10,1086.0
2024-09-11,1089.0
2024-09-12,1048.0
2024-09-13,1021.0
2024-09-18,1030.0
2024-09-19,1069.0
2024-09-20,1038.0
2024-09-23,1062.0
2024-09-24,1115.0
2024-09-25,1134.0
2024-09-26,1143.0
2024-09-27,1206.0
2024-09-30,1290.0
2024-10-08,1212.0
2024-10-09,1187.0
2024-10-10,1149.0
2024-10-11,1184.0
2024-10-14,1226.0
2024-10-15,1294.0
2024-10-16,1310.0
2024-10-17,1184.0
2024-10-18,1230.0
2024-10-21,1246.0
2024-10-22,1265.0
2024-10-23,1255.0
2024-10-24,1349.0
2024-10-25,1349.0
2024-10-28,1412.0
2024-10-29,1367.0
2024-10-30,1369.0
2024-10-31,1357.0
2024-11-01,1365.0
2024-11-04,1337.0
2024-11-05,1387.0
2024-11-06,1383.0
2024-11-07,1385.0
2024-11-08,1353.0
2024-11-11,1326.0
2024-11-12,1315.0
2024-11-13,1336.0
2024-11-14,1282.0
2024-11-15,1258.0
2024-11-18,1239.0
2024-11-19,1257.0
2024-11-20,1251.0
2024-11-21,1276.0
2024-11-22,1240.0
2024-11-25,1243.0
2024-11-26,1242.0
2024-11-27,1243.0
2024-11-28,1246.0
2024-11-29,1263.0
2024-12-02,1294.0
2024-12-03,1282.0
2024-12-04,1249.0
2024-12-05,1201.0
2024-12-06,1204.0
2024-12-09,1204.0
2024-12-10,1226.0
2024-12-11,1230.0
2024-12-12,1247.0
2024-12-13,1227.0
2024-12-16,1221.0
2024-12-17,1243.0
2024-12-18,1238.0
2024-12-19,1254.0
2024-12-20,1230.0
2024-12-23,1236.0
2024-12-24,1254.0
2024-12-25,1231.0
2024-12-26,1213.0
2024-12-27,1194.0
2024-12-30,1188.0
2024-12-31,1160.0
2025-01-02,1180.0
2025-01-03,1198.0
2025-01-06,1201.0
2025-01-07,1209.0
2025-01-08,1190.0
2025-01-09,1190.0
2025-01-10,1190.0
2025-01-13,1221.0
2025-01-14,1225.0
