datetime,SA2501
2024-05-30,2231.0
2024-05-31,2188.0
2024-06-03,2091.0
2024-06-04,2128.0
2024-06-05,2089.0
2024-06-06,2104.0
2024-06-07,2103.0
2024-06-11,2058.0
2024-06-12,2073.0
2024-06-13,2059.0
2024-06-14,2069.0
2024-06-17,2036.0
2024-06-18,2010.0
2024-06-19,2007.0
2024-06-20,2057.0
2024-06-21,2060.0
2024-06-24,1980.0
2024-06-25,1968.0
2024-06-26,2019.0
2024-06-27,1973.0
2024-06-28,2051.0
2024-07-01,2068.0
2024-07-02,2100.0
2024-07-03,2118.0
2024-07-04,2112.0
2024-07-05,2040.0
2024-07-08,1988.0
2024-07-09,1999.0
2024-07-10,1920.0
2024-07-11,1945.0
2024-07-12,1945.0
2024-07-15,1937.0
2024-07-16,1908.0
2024-07-17,1898.0
2024-07-18,1891.0
2024-07-19,1889.0
2024-07-22,1855.0
2024-07-23,1825.0
2024-07-24,1844.0
2024-07-25,1819.0
2024-07-26,1799.0
2024-07-29,1757.0
2024-07-30,1719.0
2024-07-31,1748.0
2024-08-01,1753.0
2024-08-02,1819.0
2024-08-05,1785.0
2024-08-06,1742.0
2024-08-07,1734.0
2024-08-08,1730.0
2024-08-09,1731.0
2024-08-12,1689.0
2024-08-13,1663.0
2024-08-14,1583.0
2024-08-15,1585.0
2024-08-16,1582.0
2024-08-19,1596.0
2024-08-20,1616.0
2024-08-21,1645.0
2024-08-22,1565.0
2024-08-23,1546.0
2024-08-26,1579.0
2024-08-27,1614.0
2024-08-28,1568.0
2024-08-29,1596.0
2024-08-30,1596.0
2024-09-02,1503.0
2024-09-03,1499.0
2024-09-04,1485.0
2024-09-05,1432.0
2024-09-06,1430.0
2024-09-09,1391.0
2024-09-10,1360.0
2024-09-11,1409.0
2024-09-12,1387.0
2024-09-13,1351.0
2024-09-18,1358.0
2024-09-19,1378.0
2024-09-20,1341.0
2024-09-23,1361.0
2024-09-24,1442.0
2024-09-25,1474.0
2024-09-26,1515.0
2024-09-27,1579.0
2024-09-30,1699.0
2024-10-08,1495.0
2024-10-09,1495.0
2024-10-10,1472.0
2024-10-11,1517.0
2024-10-14,1530.0
2024-10-15,1573.0
2024-10-16,1548.0
2024-10-17,1436.0
2024-10-18,1450.0
2024-10-21,1481.0
2024-10-22,1521.0
2024-10-23,1512.0
2024-10-24,1558.0
2024-10-25,1518.0
2024-10-28,1560.0
2024-10-29,1517.0
2024-10-30,1560.0
2024-10-31,1575.0
2024-11-01,1539.0
2024-11-04,1525.0
2024-11-05,1543.0
2024-11-06,1517.0
2024-11-07,1546.0
2024-11-08,1514.0
2024-11-11,1485.0
2024-11-12,1497.0
2024-11-13,1524.0
2024-11-14,1500.0
2024-11-15,1470.0
2024-11-18,1483.0
2024-11-19,1480.0
2024-11-20,1465.0
2024-11-21,1508.0
2024-11-22,1481.0
2024-11-25,1502.0
2024-11-26,1502.0
2024-11-27,1505.0
2024-11-28,1487.0
2024-11-29,1478.0
2024-12-02,1482.0
2024-12-03,1472.0
2024-12-04,1423.0
2024-12-05,1418.0
2024-12-06,1428.0
2024-12-09,1420.0
2024-12-10,1433.0
2024-12-11,1440.0
2024-12-12,1448.0
2024-12-13,1424.0
2024-12-16,1404.0
2024-12-17,1394.0
2024-12-18,1351.0
2024-12-19,1379.0
2024-12-20,1380.0
2024-12-23,1376.0
2024-12-24,1400.0
2024-12-25,1393.0
2024-12-26,1387.0
2024-12-27,1372.0
2024-12-30,1361.0
2024-12-31,1328.0
2025-01-02,1341.0
2025-01-03,1330.0
2025-01-06,1334.0
2025-01-07,1330.0
2025-01-08,1334.0
2025-01-09,1333.0
2025-01-10,1325.0
2025-01-13,1325.0
2025-01-14,1360.0
