datetime,PP2105
2021-01-21,8105.0
2021-01-22,8170.0
2021-01-25,8055.0
2021-01-26,8071.0
2021-01-27,8190.0
2021-01-28,8246.0
2021-01-29,8284.0
2021-02-01,8163.0
2021-02-02,8166.0
2021-02-03,8241.0
2021-02-04,8335.0
2021-02-05,8342.0
2021-02-08,8331.0
2021-02-09,8250.0
2021-02-10,8203.0
2021-02-18,8772.0
2021-02-19,8903.0
2021-02-22,9336.0
2021-02-23,9187.0
2021-02-24,9170.0
2021-02-25,9339.0
2021-02-26,9347.0
2021-03-01,9290.0
2021-03-02,9294.0
2021-03-03,9370.0
2021-03-04,9295.0
2021-03-05,9331.0
2021-03-08,9582.0
2021-03-09,9245.0
2021-03-10,9182.0
2021-03-11,9306.0
2021-03-12,9430.0
2021-03-15,9458.0
2021-03-16,9410.0
2021-03-17,9310.0
2021-03-18,9207.0
2021-03-19,9033.0
2021-03-22,9041.0
2021-03-23,8884.0
2021-03-24,8936.0
2021-03-25,8914.0
2021-03-26,8953.0
2021-03-29,8864.0
2021-03-30,8856.0
2021-03-31,8759.0
2021-04-01,8908.0
2021-04-02,8963.0
2021-04-06,8935.0
2021-04-07,8954.0
2021-04-08,8825.0
2021-04-09,8793.0
2021-04-12,8644.0
2021-04-13,8583.0
2021-04-14,8584.0
2021-04-15,8734.0
2021-04-16,8735.0
2021-04-19,8627.0
2021-04-20,8652.0
2021-04-21,8514.0
2021-04-22,8625.0
2021-04-23,8598.0
2021-04-26,8585.0
2021-04-27,8691.0
2021-04-28,8693.0
2021-04-29,8678.0
2021-04-30,8632.0
2021-05-06,8840.0
2021-05-07,8930.0
2021-05-10,8884.0
2021-05-11,8830.0
2021-05-12,8970.0
2021-05-13,8965.0
2021-05-14,8797.0
2021-05-17,8780.0
2021-05-18,8740.0
2021-05-19,8500.0
