datetime,TA1905
2019-01-02,5588.0
2019-01-03,5668.0
2019-01-04,5834.0
2019-01-07,5842.0
2019-01-08,5884.0
2019-01-09,5990.0
2019-01-10,6002.0
2019-01-11,6020.0
2019-01-14,6030.0
2019-01-15,6118.0
2019-01-16,6096.0
2019-01-17,6068.0
2019-01-18,6232.0
2019-01-21,6426.0
2019-01-22,6420.0
2019-01-23,6376.0
2019-01-24,6380.0
2019-01-25,6470.0
2019-01-28,6354.0
2019-01-29,6390.0
2019-01-30,6436.0
2019-01-31,6612.0
2019-02-01,6636.0
2019-02-11,6612.0
2019-02-12,6670.0
2019-02-13,6438.0
2019-02-14,6430.0
2019-02-15,6392.0
2019-02-18,6486.0
2019-02-19,6474.0
2019-02-20,6450.0
2019-02-21,6480.0
2019-02-22,6460.0
2019-02-25,6462.0
2019-02-26,6406.0
2019-02-27,6338.0
2019-02-28,6334.0
2019-03-01,6590.0
2019-03-04,6612.0
2019-03-05,6636.0
2019-03-06,6760.0
2019-03-07,6724.0
2019-03-08,6604.0
2019-03-11,6598.0
2019-03-12,6600.0
2019-03-13,6514.0
2019-03-14,6500.0
2019-03-15,6430.0
2019-03-18,6296.0
2019-03-19,6310.0
2019-03-20,6334.0
2019-03-21,6352.0
2019-03-22,6362.0
2019-03-25,6384.0
2019-03-26,6374.0
2019-03-27,6340.0
2019-03-28,6370.0
2019-03-29,6504.0
2019-04-01,6542.0
2019-04-02,6428.0
2019-04-03,6392.0
2019-04-04,6540.0
2019-04-08,6576.0
2019-04-09,6576.0
2019-04-10,6480.0
2019-04-11,6550.0
2019-04-12,6614.0
2019-04-15,6592.0
2019-04-16,6640.0
2019-04-17,6640.0
2019-04-18,6418.0
2019-04-19,6394.0
2019-04-23,6540.0
2019-04-24,6550.0
2019-04-25,6568.0
2019-04-26,6570.0
2019-04-29,6592.0
2019-04-30,6674.0
2019-05-06,6640.0
2019-05-07,6666.0
2019-05-08,6678.0
2019-05-09,6688.0
2019-05-10,6688.0
2019-05-13,6658.0
2019-05-14,6390.0
2019-05-15,6296.0
2019-05-16,6160.0
2019-05-17,6086.0
