datetime,PP2401
2023-10-31,7588.0
2023-11-01,7614.0
2023-11-02,7599.0
2023-11-03,7695.0
2023-11-06,7729.0
2023-11-07,7694.0
2023-11-08,7710.0
2023-11-09,7722.0
2023-11-10,7710.0
2023-11-13,7630.0
2023-11-14,7671.0
2023-11-15,7733.0
2023-11-16,7751.0
2023-11-17,7705.0
2023-11-20,7636.0
2023-11-21,7512.0
2023-11-22,7503.0
2023-11-23,7424.0
2023-11-24,7462.0
2023-11-27,7449.0
2023-11-28,7418.0
2023-11-29,7393.0
2023-11-30,7476.0
2023-12-01,7442.0
2023-12-04,7360.0
2023-12-05,7381.0
2023-12-06,7419.0
2023-12-07,7401.0
2023-12-08,7468.0
2023-12-11,7484.0
2023-12-12,7507.0
2023-12-13,7448.0
2023-12-14,7459.0
2023-12-15,7496.0
2023-12-18,7465.0
2023-12-19,7467.0
2023-12-20,7554.0
2023-12-21,7587.0
2023-12-22,7586.0
2023-12-25,7582.0
2023-12-26,7569.0
2023-12-27,7568.0
2023-12-28,7552.0
2023-12-29,7518.0
2024-01-02,7440.0
2024-01-03,7410.0
2024-01-04,7380.0
2024-01-05,7331.0
2024-01-08,7296.0
2024-01-09,7275.0
2024-01-10,7200.0
2024-01-11,7230.0
2024-01-12,7236.0
2024-01-15,7310.0
