datetime,V2305
2023-02-01,6331.0
2023-02-02,6216.0
2023-02-03,6226.0
2023-02-06,6235.0
2023-02-07,6219.0
2023-02-08,6214.0
2023-02-09,6251.0
2023-02-10,6246.0
2023-02-13,6186.0
2023-02-14,6267.0
2023-02-15,6291.0
2023-02-16,6334.0
2023-02-17,6338.0
2023-02-20,6404.0
2023-02-21,6485.0
2023-02-22,6447.0
2023-02-23,6472.0
2023-02-24,6517.0
2023-02-27,6421.0
2023-02-28,6374.0
2023-03-01,6398.0
2023-03-02,6387.0
2023-03-03,6435.0
2023-03-06,6408.0
2023-03-07,6461.0
2023-03-08,6458.0
2023-03-09,6331.0
2023-03-10,6299.0
2023-03-13,6381.0
2023-03-14,6337.0
2023-03-15,6254.0
2023-03-16,6130.0
2023-03-17,6163.0
2023-03-20,6126.0
2023-03-21,6118.0
2023-03-22,6141.0
2023-03-23,6045.0
2023-03-24,6130.0
2023-03-27,6183.0
2023-03-28,6241.0
2023-03-29,6265.0
2023-03-30,6256.0
2023-03-31,6282.0
2023-04-03,6253.0
2023-04-04,6210.0
2023-04-06,6170.0
2023-04-07,6239.0
2023-04-10,6173.0
2023-04-11,6165.0
2023-04-12,6112.0
2023-04-13,6021.0
2023-04-14,6018.0
2023-04-17,6084.0
2023-04-18,6186.0
2023-04-19,6187.0
2023-04-20,6193.0
2023-04-21,6190.0
2023-04-24,6100.0
2023-04-25,6069.0
2023-04-26,6032.0
2023-04-27,5966.0
2023-04-28,5936.0
2023-05-04,5901.0
2023-05-05,5831.0
2023-05-08,5902.0
2023-05-09,5880.0
2023-05-10,5840.0
2023-05-11,5799.0
2023-05-12,5747.0
2023-05-15,5800.0
2023-05-16,5755.0
2023-05-17,5760.0
