datetime,SF2309
2023-06-02,7040.0
2023-06-05,7060.0
2023-06-06,7040.0
2023-06-07,6908.0
2023-06-08,6914.0
2023-06-09,7042.0
2023-06-12,6936.0
2023-06-13,7002.0
2023-06-14,7086.0
2023-06-15,7094.0
2023-06-16,7184.0
2023-06-19,7202.0
2023-06-20,7216.0
2023-06-21,7266.0
2023-06-26,7094.0
2023-06-27,7196.0
2023-06-28,7170.0
2023-06-29,7148.0
2023-06-30,7076.0
2023-07-03,7044.0
2023-07-04,7036.0
2023-07-05,6984.0
2023-07-06,6976.0
2023-07-07,6974.0
2023-07-10,6960.0
2023-07-11,7028.0
2023-07-12,7048.0
2023-07-13,7024.0
2023-07-14,7088.0
2023-07-17,6862.0
2023-07-18,6890.0
2023-07-19,6980.0
2023-07-20,7032.0
2023-07-21,6994.0
2023-07-24,6890.0
2023-07-25,6966.0
2023-07-26,7026.0
2023-07-27,6986.0
2023-07-28,6942.0
2023-07-31,7026.0
2023-08-01,7002.0
2023-08-02,7122.0
2023-08-03,6980.0
2023-08-04,7070.0
2023-08-07,7040.0
2023-08-08,7052.0
2023-08-09,7132.0
2023-08-10,7072.0
2023-08-11,7080.0
2023-08-14,6964.0
2023-08-15,6926.0
2023-08-16,6854.0
2023-08-17,6852.0
2023-08-18,6892.0
2023-08-21,6894.0
2023-08-22,6936.0
2023-08-23,6950.0
2023-08-24,6924.0
2023-08-25,6958.0
2023-08-28,6918.0
2023-08-29,6870.0
2023-08-30,6956.0
2023-08-31,7054.0
2023-09-01,7086.0
2023-09-04,7136.0
2023-09-05,7100.0
2023-09-06,7092.0
2023-09-07,7018.0
2023-09-08,6972.0
2023-09-11,7072.0
2023-09-12,7098.0
2023-09-13,7018.0
2023-09-14,7060.0
