datetime,JM2201
2021-09-02,2669.0
2021-09-03,2615.0
2021-09-06,2778.0
2021-09-07,2907.5
2021-09-08,2855.0
2021-09-09,3049.5
2021-09-10,2826.5
2021-09-13,2764.0
2021-09-14,2702.5
2021-09-15,2743.5
2021-09-16,2683.5
2021-09-17,2693.0
2021-09-22,2928.0
2021-09-23,3002.0
2021-09-24,2800.0
2021-09-27,2854.0
2021-09-28,2992.0
2021-09-29,3012.0
2021-09-30,3290.5
2021-10-08,3157.0
2021-10-11,3409.0
2021-10-12,3465.5
2021-10-13,3475.0
2021-10-14,3471.5
2021-10-15,3614.0
2021-10-18,3847.0
2021-10-19,3729.0
2021-10-20,3441.5
2021-10-21,3109.0
2021-10-22,2875.0
2021-10-25,2970.5
2021-10-26,2950.5
2021-10-27,2703.5
2021-10-28,2503.0
2021-10-29,2268.0
2021-11-01,2164.5
2021-11-02,2205.0
2021-11-03,2477.0
2021-11-04,2378.0
2021-11-05,2390.0
2021-11-08,2380.0
2021-11-09,2310.0
2021-11-10,2240.5
2021-11-11,2358.0
2021-11-12,2199.5
2021-11-15,1958.5
2021-11-16,1873.5
2021-11-17,1900.0
2021-11-18,1845.5
2021-11-19,1855.5
2021-11-22,1855.5
2021-11-23,1919.0
2021-11-24,2149.0
2021-11-25,2178.0
2021-11-26,2010.0
2021-11-29,2048.0
2021-11-30,2110.5
2021-12-01,2111.0
2021-12-02,2054.0
2021-12-03,2085.0
2021-12-06,2058.0
2021-12-07,2072.0
2021-12-08,2104.0
2021-12-09,2076.5
2021-12-10,2023.0
2021-12-13,2081.0
2021-12-14,2015.0
2021-12-15,2022.0
2021-12-16,2067.0
2021-12-17,2072.5
2021-12-20,2100.5
2021-12-21,2108.0
2021-12-22,2116.0
2021-12-23,2117.0
2021-12-24,2140.0
2021-12-27,2100.0
2021-12-28,2084.5
2021-12-29,2070.0
2021-12-30,2065.0
2021-12-31,2040.0
2022-01-04,2100.5
2022-01-05,2160.0
2022-01-06,2184.5
2022-01-07,2241.5
2022-01-10,2397.0
2022-01-12,2400.0
2022-01-13,2482.0
2022-01-14,2335.0
2022-01-17,2366.0
