datetime,JM2205
2022-01-21,2206.5
2022-01-24,2166.0
2022-01-25,2211.0
2022-01-26,2204.0
2022-01-27,2278.0
2022-01-28,2281.5
2022-02-07,2311.5
2022-02-08,2470.0
2022-02-09,2320.0
2022-02-10,2341.5
2022-02-11,2352.0
2022-02-14,2425.5
2022-02-15,2413.5
2022-02-16,2437.5
2022-02-17,2438.5
2022-02-18,2558.0
2022-02-21,2646.5
2022-02-22,2593.0
2022-02-23,2682.0
2022-02-24,2635.0
2022-02-25,2511.5
2022-02-28,2614.5
2022-03-01,2724.0
2022-03-02,2778.0
2022-03-03,2882.5
2022-03-04,2868.5
2022-03-07,3136.0
2022-03-08,3057.0
2022-03-09,3106.0
2022-03-10,3080.0
2022-03-11,3038.0
2022-03-14,2798.5
2022-03-15,2776.5
2022-03-16,2917.0
2022-03-17,2895.0
2022-03-18,3051.0
2022-03-21,3019.0
2022-03-22,2922.0
2022-03-23,2942.5
2022-03-24,2997.5
2022-03-25,3106.0
2022-03-28,3100.5
2022-03-29,3193.5
2022-03-30,3172.0
2022-03-31,3186.0
2022-04-01,3244.0
2022-04-06,3240.5
2022-04-07,3200.0
2022-04-08,3214.0
2022-04-11,3106.0
2022-04-12,3231.0
2022-04-13,3196.0
2022-04-14,3242.0
2022-04-15,3239.5
2022-04-18,3168.0
2022-04-19,3069.5
2022-04-20,3068.0
2022-04-21,3108.5
2022-04-22,3078.0
2022-04-25,3073.0
2022-04-26,3091.5
2022-04-27,3067.0
2022-04-28,2967.0
2022-04-29,3200.0
2022-05-05,3179.5
2022-05-06,3154.0
2022-05-11,3000.0
2022-05-12,3055.0
2022-05-16,2871.0
2022-05-17,3000.0
2022-05-18,3000.0
