datetime,FG2305
2023-02-07,1540.0
2023-02-08,1531.0
2023-02-09,1529.0
2023-02-10,1539.0
2023-02-13,1525.0
2023-02-14,1528.0
2023-02-15,1536.0
2023-02-16,1538.0
2023-02-17,1526.0
2023-02-20,1536.0
2023-02-21,1556.0
2023-02-22,1544.0
2023-02-23,1545.0
2023-02-24,1524.0
2023-02-27,1521.0
2023-02-28,1520.0
2023-03-01,1528.0
2023-03-02,1539.0
2023-03-03,1548.0
2023-03-06,1578.0
2023-03-07,1588.0
2023-03-08,1584.0
2023-03-09,1572.0
2023-03-10,1587.0
2023-03-13,1628.0
2023-03-14,1620.0
2023-03-15,1621.0
2023-03-16,1549.0
2023-03-17,1565.0
2023-03-20,1555.0
2023-03-21,1568.0
2023-03-22,1584.0
2023-03-23,1621.0
2023-03-24,1630.0
2023-03-27,1638.0
2023-03-28,1670.0
2023-03-29,1669.0
2023-03-30,1677.0
2023-03-31,1643.0
2023-04-03,1647.0
2023-04-04,1630.0
2023-04-06,1658.0
2023-04-07,1680.0
2023-04-10,1705.0
2023-04-11,1683.0
2023-04-12,1707.0
2023-04-13,1735.0
2023-04-14,1777.0
2023-04-17,1852.0
2023-04-18,1874.0
2023-04-19,1897.0
2023-04-20,1970.0
2023-04-21,1892.0
2023-04-24,1974.0
2023-04-25,1979.0
2023-04-26,1962.0
2023-04-27,1916.0
2023-04-28,2000.0
2023-05-04,2015.0
2023-05-05,2012.0
2023-05-08,1994.0
2023-05-09,1985.0
2023-05-10,1988.0
2023-05-11,2008.0
2023-05-12,2015.0
2023-05-15,1980.0
2023-05-16,2000.0
