datetime,JM2309
2023-06-08,1268.0
2023-06-09,1289.0
2023-06-12,1277.5
2023-06-13,1323.5
2023-06-14,1337.0
2023-06-15,1379.5
2023-06-16,1400.5
2023-06-19,1368.0
2023-06-20,1357.5
2023-06-21,1352.5
2023-06-26,1293.0
2023-06-27,1333.0
2023-06-28,1325.5
2023-06-29,1328.0
2023-06-30,1351.0
2023-07-03,1331.0
2023-07-04,1316.0
2023-07-05,1309.5
2023-07-06,1338.0
2023-07-07,1311.0
2023-07-10,1316.5
2023-07-11,1360.0
2023-07-12,1391.5
2023-07-13,1395.5
2023-07-14,1425.5
2023-07-17,1390.5
2023-07-18,1474.5
2023-07-19,1487.0
2023-07-20,1534.0
2023-07-21,1501.5
2023-07-24,1472.5
2023-07-25,1484.0
2023-07-26,1530.0
2023-07-27,1494.0
2023-07-28,1485.0
2023-07-31,1462.0
2023-08-01,1500.5
2023-08-02,1514.5
2023-08-03,1443.5
2023-08-04,1470.0
2023-08-07,1487.5
2023-08-08,1465.0
2023-08-09,1497.0
2023-08-10,1468.0
2023-08-11,1483.5
2023-08-14,1458.5
2023-08-15,1475.5
2023-08-16,1450.0
2023-08-17,1460.5
2023-08-18,1469.0
2023-08-21,1484.0
2023-08-22,1521.0
2023-08-23,1542.5
2023-08-24,1537.5
2023-08-25,1548.0
2023-08-28,1542.5
2023-08-29,1494.0
2023-08-30,1514.0
2023-08-31,1547.5
2023-09-01,1580.0
2023-09-04,1590.0
2023-09-05,1736.5
2023-09-06,1550.0
2023-09-07,1670.0
2023-09-11,1658.0
2023-09-13,1613.0
2023-09-14,1730.0
