datetime,TA2201
2021-12-02,4438.0
2021-12-03,4458.0
2021-12-06,4486.0
2021-12-07,4606.0
2021-12-08,4574.0
2021-12-09,4706.0
2021-12-10,4600.0
2021-12-13,4708.0
2021-12-14,4618.0
2021-12-15,4598.0
2021-12-16,4630.0
2021-12-17,4640.0
2021-12-20,4524.0
2021-12-21,4610.0
2021-12-22,4710.0
2021-12-23,4754.0
2021-12-24,4790.0
2021-12-27,4766.0
2021-12-28,4870.0
2021-12-29,4884.0
2021-12-30,4912.0
2021-12-31,4954.0
2022-01-04,4986.0
2022-01-05,5080.0
2022-01-06,5054.0
2022-01-07,5250.0
2022-01-10,5178.0
2022-01-11,5188.0
2022-01-12,5182.0
2022-01-13,5202.0
2022-01-14,5312.0
2022-01-17,5278.0
