datetime,PP2409
2024-03-15,7590.0
2024-03-18,7630.0
2024-03-19,7641.0
2024-03-20,7654.0
2024-03-21,7612.0
2024-03-22,7560.0
2024-03-25,7536.0
2024-03-26,7529.0
2024-03-27,7500.0
2024-03-28,7493.0
2024-03-29,7497.0
2024-04-01,7564.0
2024-04-02,7582.0
2024-04-03,7611.0
2024-04-08,7608.0
2024-04-09,7617.0
2024-04-10,7598.0
2024-04-11,7627.0
2024-04-12,7597.0
2024-04-15,7602.0
2024-04-16,7580.0
2024-04-17,7618.0
2024-04-18,7608.0
2024-04-19,7650.0
2024-04-22,7626.0
2024-04-23,7554.0
2024-04-24,7555.0
2024-04-25,7568.0
2024-04-26,7626.0
2024-04-29,7636.0
2024-04-30,7619.0
2024-05-06,7529.0
2024-05-07,7593.0
2024-05-08,7567.0
2024-05-09,7558.0
2024-05-10,7540.0
2024-05-13,7584.0
2024-05-14,7564.0
2024-05-15,7590.0
2024-05-16,7619.0
2024-05-17,7774.0
2024-05-20,7837.0
2024-05-21,7794.0
2024-05-22,7796.0
2024-05-23,7718.0
2024-05-24,7755.0
2024-05-27,7832.0
2024-05-28,7804.0
2024-05-29,7833.0
2024-05-30,7872.0
2024-05-31,7843.0
2024-06-03,7721.0
2024-06-04,7685.0
2024-06-05,7649.0
2024-06-06,7673.0
2024-06-07,7682.0
2024-06-11,7682.0
2024-06-12,7735.0
2024-06-13,7712.0
2024-06-14,7697.0
2024-06-17,7666.0
2024-06-18,7678.0
2024-06-19,7747.0
2024-06-20,7751.0
2024-06-21,7717.0
2024-06-24,7680.0
2024-06-25,7738.0
2024-06-26,7744.0
2024-06-27,7736.0
2024-06-28,7790.0
2024-07-01,7796.0
2024-07-02,7847.0
2024-07-03,7860.0
2024-07-04,7800.0
2024-07-05,7743.0
2024-07-08,7722.0
2024-07-09,7723.0
2024-07-10,7669.0
2024-07-11,7697.0
2024-07-12,7689.0
2024-07-15,7682.0
2024-07-16,7683.0
2024-07-17,7664.0
2024-07-18,7681.0
2024-07-19,7638.0
2024-07-22,7612.0
2024-07-23,7603.0
2024-07-24,7617.0
2024-07-25,7573.0
2024-07-26,7607.0
2024-07-29,7602.0
2024-07-30,7535.0
2024-07-31,7637.0
2024-08-01,7643.0
2024-08-02,7659.0
2024-08-05,7572.0
2024-08-06,7550.0
2024-08-07,7527.0
2024-08-08,7521.0
2024-08-09,7534.0
2024-08-12,7556.0
2024-08-13,7585.0
2024-08-14,7562.0
2024-08-15,7533.0
2024-08-16,7560.0
2024-08-19,7560.0
2024-08-20,7570.0
2024-08-21,7595.0
2024-08-22,7559.0
2024-08-23,7552.0
2024-08-26,7618.0
2024-08-27,7653.0
2024-08-28,7624.0
2024-08-29,7591.0
2024-08-30,7598.0
2024-09-02,7557.0
2024-09-03,7515.0
2024-09-04,7448.0
2024-09-05,7416.0
2024-09-06,7421.0
2024-09-09,7415.0
2024-09-10,7417.0
2024-09-11,7407.0
2024-09-13,7475.0
