datetime,PP1909
2019-03-07,8567.0
2019-03-08,8502.0
2019-03-11,8542.0
2019-03-12,8580.0
2019-03-13,8568.0
2019-03-14,8509.0
2019-03-15,8404.0
2019-03-18,8239.0
2019-03-19,8250.0
2019-03-20,8240.0
2019-03-21,8310.0
2019-03-22,8352.0
2019-03-25,8359.0
2019-03-26,8322.0
2019-03-27,8320.0
2019-03-28,8232.0
2019-03-29,8308.0
2019-04-01,8430.0
2019-04-02,8476.0
2019-04-03,8528.0
2019-04-04,8549.0
2019-04-08,8810.0
2019-04-09,8760.0
2019-04-10,8781.0
2019-04-11,8807.0
2019-04-12,8814.0
2019-04-15,8730.0
2019-04-16,8713.0
2019-04-17,8715.0
2019-04-18,8624.0
2019-04-19,8649.0
2019-04-23,8690.0
2019-04-24,8672.0
2019-04-25,8623.0
2019-04-26,8578.0
2019-04-29,8605.0
2019-04-30,8683.0
2019-05-06,8602.0
2019-05-07,8651.0
2019-05-08,8501.0
2019-05-09,8404.0
2019-05-10,8448.0
2019-05-13,8342.0
2019-05-14,8137.0
2019-05-15,8222.0
2019-05-16,8304.0
2019-05-17,8304.0
2019-05-20,8382.0
2019-05-21,8478.0
2019-05-22,8402.0
2019-05-23,8264.0
2019-05-24,8227.0
2019-05-27,8193.0
2019-05-28,8281.0
2019-05-29,8354.0
2019-05-30,8248.0
2019-05-31,8215.0
2019-06-03,8057.0
2019-06-04,8022.0
2019-06-05,7925.0
2019-06-06,8018.0
2019-06-10,8038.0
2019-06-11,8062.0
2019-06-12,7951.0
2019-06-13,8045.0
2019-06-14,8000.0
2019-06-17,8015.0
2019-06-18,8058.0
2019-06-19,8182.0
2019-06-20,8334.0
2019-06-21,8315.0
2019-06-24,8382.0
2019-06-25,8351.0
2019-06-26,8466.0
2019-06-27,8373.0
2019-06-28,8387.0
2019-07-01,8543.0
2019-07-02,8817.0
2019-07-03,8853.0
2019-07-04,8715.0
2019-07-05,8775.0
2019-07-08,8872.0
2019-07-09,8804.0
2019-07-10,8878.0
2019-07-11,8781.0
2019-07-12,8654.0
2019-07-15,8846.0
2019-07-16,8789.0
2019-07-17,8706.0
2019-07-18,8614.0
2019-07-19,8618.0
2019-07-22,8614.0
2019-07-23,8689.0
2019-07-24,8622.0
2019-07-25,8588.0
2019-07-26,8652.0
2019-07-29,8685.0
2019-07-30,8700.0
2019-07-31,8594.0
2019-08-01,8629.0
2019-08-02,8549.0
2019-08-05,8424.0
2019-08-06,8497.0
2019-08-07,8466.0
2019-08-08,8472.0
2019-08-09,8547.0
2019-08-12,8532.0
2019-08-13,8538.0
2019-08-14,8583.0
2019-08-15,8540.0
2019-08-16,8542.0
2019-08-19,8561.0
2019-08-20,8630.0
2019-08-21,8622.0
2019-08-22,8586.0
2019-08-23,8492.0
2019-08-26,8480.0
2019-08-27,8474.0
2019-08-28,8467.0
2019-08-29,8442.0
2019-08-30,8520.0
2019-09-02,8525.0
2019-09-03,8550.0
2019-09-04,8640.0
2019-09-05,8640.0
2019-09-06,8640.0
2019-09-09,8727.0
2019-09-10,8680.0
2019-09-11,8716.0
2019-09-12,8643.0
2019-09-16,8890.0
