datetime,CF2509
2025-04-22,12795.0
2025-04-23,12990.0
2025-04-24,12990.0
2025-04-25,12990.0
2025-04-28,12950.0
2025-04-29,12840.0
2025-04-30,12750.0
2025-05-06,12745.0
2025-05-07,12900.0
2025-05-08,12900.0
2025-05-09,12950.0
2025-05-12,13240.0
2025-05-13,13330.0
2025-05-14,13445.0
2025-05-15,13415.0
2025-05-16,13390.0
2025-05-19,13390.0
2025-05-20,13395.0
2025-05-21,13440.0
2025-05-22,13430.0
2025-05-23,13410.0
2025-05-26,13385.0
2025-05-27,13330.0
2025-05-28,13330.0
2025-05-29,13320.0
2025-05-30,13275.0
2025-06-03,13260.0
2025-06-04,13265.0
2025-06-05,13245.0
2025-06-06,13360.0
2025-06-09,13495.0
2025-06-10,13520.0
2025-06-11,13540.0
2025-06-12,13520.0
2025-06-13,13495.0
2025-06-16,13530.0
2025-06-17,13525.0
2025-06-18,13540.0
2025-06-19,13525.0
2025-06-20,13495.0
2025-06-23,13465.0
2025-06-24,13610.0
2025-06-25,13645.0
2025-06-26,13720.0
2025-06-27,13760.0
2025-06-30,13740.0
2025-07-01,13745.0
2025-07-02,13805.0
2025-07-03,13785.0
2025-07-04,13780.0
2025-07-07,13760.0
2025-07-08,13785.0
2025-07-09,13830.0
2025-07-10,13865.0
2025-07-11,13885.0
2025-07-14,13875.0
2025-07-15,13850.0
2025-07-16,13990.0
2025-07-17,14250.0
2025-07-18,14270.0
2025-07-21,14185.0
2025-07-22,14225.0
2025-07-23,14180.0
2025-07-24,14160.0
2025-07-25,14170.0
2025-07-28,14075.0
2025-07-29,13925.0
2025-07-30,13755.0
2025-07-31,13650.0
2025-08-01,13585.0
2025-08-04,13675.0
2025-08-05,13655.0
2025-08-06,13690.0
2025-08-07,13670.0
2025-08-08,13640.0
2025-08-11,13680.0
2025-08-12,13735.0
2025-08-13,13830.0
2025-08-14,13875.0
2025-08-15,13835.0
2025-08-18,13830.0
2025-08-19,13820.0
2025-08-20,13800.0
2025-08-21,13770.0
2025-08-22,13760.0
2025-08-25,13800.0
2025-08-26,13780.0
2025-08-27,13760.0
2025-08-28,13690.0
2025-08-29,13790.0
2025-09-01,13595.0
2025-09-02,13575.0
2025-09-03,13575.0
2025-09-04,13580.0
2025-09-05,13580.0
2025-09-08,13420.0
2025-09-09,13350.0
2025-09-10,13365.0
2025-09-11,13370.0
2025-09-12,13380.0
