datetime,L2005
2019-10-14,7385.0
2019-10-15,7335.0
2019-10-16,7205.0
2019-10-17,7205.0
2019-10-18,7230.0
2019-10-21,7170.0
2019-10-22,7170.0
2019-10-23,7215.0
2019-10-24,7220.0
2019-10-25,7215.0
2019-10-28,7205.0
2019-10-29,7185.0
2019-10-30,7170.0
2019-10-31,7190.0
2019-11-01,7160.0
2019-11-04,7195.0
2019-11-05,7185.0
2019-11-06,7160.0
2019-11-07,7165.0
2019-11-08,7135.0
2019-11-11,7115.0
2019-11-12,7135.0
2019-11-13,7115.0
2019-11-14,7065.0
2019-11-15,7035.0
2019-11-18,7055.0
2019-11-19,7040.0
2019-11-20,7050.0
2019-11-21,7125.0
2019-11-22,7115.0
2019-11-25,7170.0
2019-11-26,7155.0
2019-11-27,7160.0
2019-11-28,7170.0
2019-11-29,7250.0
2019-12-02,7265.0
2019-12-03,7235.0
2019-12-04,7225.0
2019-12-05,7210.0
2019-12-06,7270.0
2019-12-09,7275.0
2019-12-10,7245.0
2019-12-11,7175.0
2019-12-12,7210.0
2019-12-13,7275.0
2019-12-16,7290.0
2019-12-17,7275.0
2019-12-18,7245.0
2019-12-19,7270.0
2019-12-20,7330.0
2019-12-23,7335.0
2019-12-24,7300.0
2019-12-25,7350.0
2019-12-26,7380.0
2019-12-27,7375.0
2019-12-30,7405.0
2019-12-31,7310.0
2020-01-02,7310.0
2020-01-03,7350.0
2020-01-06,7440.0
2020-01-07,7400.0
2020-01-08,7480.0
2020-01-09,7380.0
2020-01-10,7450.0
2020-01-13,7485.0
2020-01-14,7420.0
2020-01-15,7365.0
2020-01-16,7295.0
2020-01-17,7305.0
2020-01-20,7260.0
2020-01-21,7230.0
2020-01-22,7185.0
2020-01-23,7155.0
2020-02-03,6740.0
2020-02-04,6805.0
2020-02-05,6830.0
2020-02-06,6845.0
2020-02-07,6810.0
2020-02-10,6825.0
2020-02-11,6820.0
2020-02-12,6820.0
2020-02-13,6805.0
2020-02-14,6820.0
2020-02-17,6865.0
2020-02-18,6885.0
2020-02-19,6960.0
2020-02-20,7035.0
2020-02-21,7000.0
2020-02-24,6935.0
2020-02-25,6955.0
2020-02-26,6920.0
2020-02-27,6890.0
2020-02-28,6725.0
2020-03-02,6875.0
2020-03-03,6935.0
2020-03-04,6940.0
2020-03-05,6945.0
2020-03-06,6900.0
2020-03-09,6615.0
2020-03-10,6755.0
2020-03-11,6720.0
2020-03-12,6675.0
2020-03-13,6665.0
2020-03-16,6565.0
2020-03-17,6515.0
2020-03-18,6385.0
2020-03-19,6340.0
2020-03-20,6380.0
2020-03-23,6270.0
2020-03-24,6185.0
2020-03-25,6110.0
2020-03-26,5820.0
2020-03-27,5650.0
2020-03-30,5370.0
2020-03-31,5565.0
2020-04-01,5615.0
2020-04-02,5810.0
2020-04-03,5940.0
2020-04-07,6155.0
2020-04-08,6010.0
2020-04-09,6080.0
2020-04-10,6345.0
2020-04-13,6605.0
2020-04-14,6400.0
2020-04-15,6310.0
2020-04-16,6365.0
2020-04-17,6210.0
2020-04-20,6165.0
2020-04-21,5920.0
2020-04-22,5810.0
2020-04-23,6195.0
2020-04-24,6165.0
2020-04-27,6300.0
2020-04-28,6240.0
2020-04-29,6200.0
2020-04-30,6220.0
2020-05-06,6490.0
2020-05-07,6400.0
2020-05-08,6380.0
2020-05-11,6350.0
2020-05-12,6160.0
2020-05-13,6365.0
2020-05-14,6545.0
2020-05-15,6405.0
2020-05-18,6300.0
2020-05-19,6200.0
