datetime,JM2005
2020-04-27,1214.5
2020-04-28,1189.0
2020-04-29,1193.0
2020-04-30,1252.0
2020-05-06,1238.0
2020-05-07,1230.0
2020-05-08,1250.0
2020-05-12,1205.0
2020-05-13,1190.0
2020-05-14,1208.0
2020-05-15,1225.0
2020-05-18,1259.5
