datetime,J2509
2025-07-09,1456.0
2025-07-10,1497.0
2025-07-11,1519.5
2025-07-14,1525.0
2025-07-15,1514.0
2025-07-16,1494.5
2025-07-17,1519.0
2025-07-18,1518.0
2025-07-21,1603.0
2025-07-22,1697.5
2025-07-23,1707.5
2025-07-24,1735.0
2025-07-25,1763.0
2025-07-28,1608.5
2025-07-29,1633.0
2025-07-30,1676.5
2025-07-31,1601.0
2025-08-01,1585.0
2025-08-04,1615.0
2025-08-05,1634.5
2025-08-06,1644.5
2025-08-07,1667.5
2025-08-08,1653.5
2025-08-11,1681.0
2025-08-12,1730.0
2025-08-13,1659.5
2025-08-14,1636.0
2025-08-15,1653.0
2025-08-18,1634.0
2025-08-19,1635.0
2025-08-20,1633.0
2025-08-21,1605.0
2025-08-22,1627.0
2025-08-25,1652.0
2025-08-26,1610.0
2025-08-27,1600.5
2025-08-28,1583.5
2025-08-29,1481.0
2025-09-01,1467.0
2025-09-02,1485.0
2025-09-03,1490.0
2025-09-04,1430.0
2025-09-05,1460.0
2025-09-12,1525.0
