datetime,B2605
2026-02-13,3523.0
2026-02-24,3526.0
2026-02-25,3589.0
2026-02-26,3585.0
2026-02-27,3579.0
2026-03-02,3582.0
2026-03-03,3610.0
2026-03-04,3609.0
2026-03-05,3624.0
2026-03-06,3682.0
2026-03-09,3792.0
2026-03-10,3737.0
2026-03-11,3843.0
2026-03-12,3838.0
2026-03-13,3923.0
2026-03-16,3877.0
2026-03-17,3858.0
2026-03-18,3807.0
2026-03-19,3829.0
2026-03-20,3813.0
2026-03-23,3813.0
2026-03-24,3743.0
2026-03-25,3708.0
2026-03-26,3746.0
2026-03-27,3735.0
2026-03-30,3745.0
2026-03-31,3718.0
2026-04-01,3670.0
2026-04-02,3690.0
2026-04-03,3668.0
2026-04-07,3679.0
2026-04-08,3613.0
2026-04-09,3633.0
2026-04-10,3622.0
2026-04-13,3620.0
2026-04-14,3602.0
2026-04-15,3602.0
2026-04-16,3611.0
2026-04-17,3586.0
2026-04-20,3576.0
2026-04-21,3583.0
2026-04-22,3634.0
2026-04-23,3603.0
2026-04-24,3574.0
2026-04-27,3570.0
2026-04-28,3598.0
2026-04-29,3623.0
2026-04-30,3627.0
2026-05-07,3535.0
2026-05-11,3590.0
2026-05-12,3590.0
2026-05-13,3600.0
