datetime,OI2105
2020-10-21,8459.0
2020-10-22,8530.0
2020-10-23,8503.0
2020-10-26,8635.0
2020-10-27,8700.0
2020-10-28,8748.0
2020-10-29,8924.0
2020-10-30,8878.0
2020-11-02,8966.0
2020-11-03,9053.0
2020-11-04,9186.0
2020-11-05,9074.0
2020-11-06,9123.0
2020-11-09,8897.0
2020-11-10,8935.0
2020-11-11,8975.0
2020-11-12,9027.0
2020-11-13,9066.0
2020-11-16,9035.0
2020-11-17,9150.0
2020-11-18,9160.0
2020-11-19,9313.0
2020-11-20,9324.0
2020-11-23,9233.0
2020-11-24,9246.0
2020-11-25,9332.0
2020-11-26,9252.0
2020-11-27,9255.0
2020-11-30,9178.0
2020-12-01,9238.0
2020-12-02,9084.0
2020-12-03,9226.0
2020-12-04,9192.0
2020-12-07,9214.0
2020-12-08,9100.0
2020-12-09,9086.0
2020-12-10,9032.0
2020-12-11,9180.0
2020-12-14,9225.0
2020-12-15,9245.0
2020-12-16,9298.0
2020-12-17,9370.0
2020-12-18,9438.0
2020-12-21,9339.0
2020-12-22,9189.0
2020-12-23,9258.0
2020-12-24,9540.0
2020-12-25,9654.0
2020-12-28,9553.0
2020-12-29,9484.0
2020-12-30,9574.0
2020-12-31,9658.0
2021-01-04,9892.0
2021-01-05,9918.0
2021-01-06,10041.0
2021-01-07,10109.0
2021-01-08,10134.0
2021-01-11,10088.0
2021-01-12,10073.0
2021-01-13,10061.0
2021-01-14,9926.0
2021-01-15,9884.0
2021-01-18,9944.0
2021-01-19,9904.0
2021-01-20,9699.0
2021-01-21,9849.0
2021-01-22,9776.0
2021-01-25,9804.0
2021-01-26,9703.0
2021-01-27,9872.0
2021-01-28,9884.0
2021-01-29,9825.0
2021-02-01,9724.0
2021-02-02,9627.0
2021-02-03,9445.0
2021-02-04,9495.0
2021-02-05,9675.0
2021-02-08,9697.0
2021-02-09,9815.0
2021-02-10,9883.0
2021-02-18,10138.0
2021-02-19,10185.0
2021-02-22,10243.0
2021-02-23,10323.0
2021-02-24,10536.0
2021-02-25,10630.0
2021-02-26,10481.0
2021-03-01,10525.0
2021-03-02,10448.0
2021-03-03,10462.0
2021-03-04,10560.0
2021-03-05,10558.0
2021-03-08,11035.0
2021-03-09,10915.0
2021-03-10,10893.0
2021-03-11,10716.0
2021-03-12,10724.0
2021-03-15,10821.0
2021-03-16,10724.0
2021-03-17,10681.0
2021-03-18,10448.0
2021-03-19,10365.0
2021-03-22,10465.0
2021-03-23,10670.0
2021-03-24,10767.0
2021-03-25,10734.0
2021-03-26,10327.0
2021-03-29,10267.0
2021-03-30,10207.0
2021-03-31,10141.0
2021-04-01,10413.0
2021-04-02,10487.0
2021-04-06,10588.0
2021-04-07,10688.0
2021-04-08,10613.0
2021-04-09,10683.0
2021-04-12,10639.0
2021-04-13,10687.0
2021-04-14,10704.0
2021-04-15,10612.0
2021-04-16,10712.0
2021-04-19,10662.0
2021-04-20,10642.0
2021-04-21,10804.0
2021-04-22,10938.0
2021-04-23,11168.0
2021-04-26,10974.0
2021-04-27,11073.0
2021-04-28,10905.0
2021-04-29,10971.0
2021-04-30,11007.0
2021-05-06,11633.0
2021-05-07,11540.0
2021-05-10,11540.0
2021-05-12,11600.0
2021-05-13,11023.0
2021-05-18,11430.0
2021-05-19,11413.0
