datetime,FG2509
2025-04-18,1122.0
2025-04-21,1130.0
2025-04-22,1124.0
2025-04-23,1154.0
2025-04-24,1135.0
2025-04-25,1121.0
2025-04-28,1122.0
2025-04-29,1108.0
2025-04-30,1082.0
2025-05-06,1071.0
2025-05-07,1074.0
2025-05-08,1057.0
2025-05-09,1034.0
2025-05-12,1045.0
2025-05-13,1016.0
2025-05-14,1046.0
2025-05-15,1036.0
2025-05-16,1005.0
2025-05-19,1018.0
2025-05-20,1025.0
2025-05-21,1034.0
2025-05-22,1018.0
2025-05-23,1000.0
2025-05-26,1019.0
2025-05-27,1031.0
2025-05-28,1009.0
2025-05-29,985.0
2025-05-30,982.0
2025-06-03,954.0
2025-06-04,988.0
2025-06-05,963.0
2025-06-06,997.0
2025-06-09,1006.0
2025-06-10,995.0
2025-06-11,998.0
2025-06-12,981.0
2025-06-13,976.0
2025-06-16,980.0
2025-06-17,974.0
2025-06-18,980.0
2025-06-19,998.0
2025-06-20,1007.0
2025-06-23,1007.0
2025-06-24,1015.0
2025-06-25,1017.0
2025-06-26,1016.0
2025-06-27,1019.0
2025-06-30,1006.0
2025-07-01,980.0
2025-07-02,1052.0
2025-07-03,1039.0
2025-07-04,1026.0
2025-07-07,1019.0
2025-07-08,1025.0
2025-07-09,1035.0
2025-07-10,1083.0
2025-07-11,1086.0
2025-07-14,1102.0
2025-07-15,1071.0
2025-07-16,1070.0
2025-07-17,1092.0
2025-07-18,1081.0
2025-07-21,1173.0
2025-07-22,1249.0
2025-07-23,1211.0
2025-07-24,1307.0
2025-07-25,1362.0
2025-07-28,1223.0
2025-07-29,1188.0
2025-07-30,1191.0
2025-07-31,1117.0
2025-08-01,1102.0
2025-08-04,1086.0
2025-08-05,1077.0
2025-08-06,1083.0
2025-08-07,1076.0
2025-08-08,1063.0
2025-08-11,1068.0
2025-08-12,1073.0
2025-08-13,1061.0
2025-08-14,1053.0
2025-08-15,1046.0
2025-08-18,1030.0
2025-08-19,1020.0
2025-08-20,997.0
2025-08-21,983.0
2025-08-22,997.0
2025-08-25,999.0
2025-08-26,984.0
2025-08-27,985.0
2025-08-28,970.0
2025-08-29,996.0
2025-09-01,943.0
2025-09-02,955.0
2025-09-03,940.0
2025-09-04,950.0
2025-09-05,991.0
2025-09-08,1021.0
2025-09-09,1030.0
2025-09-10,995.0
2025-09-11,989.0
2025-09-12,968.0
