datetime,MA2009
2020-02-07,2150.0
2020-02-10,2140.0
2020-02-11,2144.0
2020-02-12,2129.0
2020-02-13,2137.0
2020-02-14,2144.0
2020-02-17,2164.0
2020-02-18,2134.0
2020-02-19,2168.0
2020-02-20,2171.0
2020-02-21,2168.0
2020-02-24,2141.0
2020-02-25,2171.0
2020-02-26,2143.0
2020-02-27,2135.0
2020-02-28,2065.0
2020-03-02,2113.0
2020-03-03,2122.0
2020-03-04,2118.0
2020-03-05,2124.0
2020-03-06,2119.0
2020-03-09,2003.0
2020-03-10,2018.0
2020-03-11,1996.0
2020-03-12,1962.0
2020-03-13,1962.0
2020-03-16,1934.0
2020-03-17,1909.0
2020-03-18,1856.0
2020-03-19,1815.0
2020-03-20,1855.0
2020-03-23,1837.0
2020-03-24,1819.0
2020-03-25,1797.0
2020-03-26,1793.0
2020-03-27,1720.0
2020-03-30,1646.0
2020-03-31,1682.0
2020-04-01,1652.0
2020-04-02,1727.0
2020-04-03,1733.0
2020-04-07,1778.0
2020-04-08,1773.0
2020-04-09,1846.0
2020-04-10,1869.0
2020-04-13,1837.0
2020-04-14,1764.0
2020-04-15,1780.0
2020-04-16,1731.0
2020-04-17,1754.0
2020-04-20,1757.0
2020-04-21,1704.0
2020-04-22,1660.0
2020-04-23,1735.0
2020-04-24,1692.0
2020-04-27,1665.0
2020-04-28,1710.0
2020-04-29,1712.0
2020-04-30,1786.0
2020-05-06,1785.0
2020-05-07,1751.0
2020-05-08,1762.0
2020-05-11,1751.0
2020-05-12,1725.0
2020-05-13,1748.0
2020-05-14,1749.0
2020-05-15,1760.0
2020-05-18,1714.0
2020-05-19,1706.0
2020-05-20,1742.0
2020-05-21,1747.0
2020-05-22,1682.0
2020-05-25,1690.0
2020-05-26,1686.0
2020-05-27,1715.0
2020-05-28,1711.0
2020-05-29,1688.0
2020-06-01,1712.0
2020-06-02,1707.0
2020-06-03,1751.0
2020-06-04,1741.0
2020-06-05,1757.0
2020-06-08,1764.0
2020-06-09,1748.0
2020-06-10,1739.0
2020-06-11,1720.0
2020-06-12,1713.0
2020-06-15,1682.0
2020-06-16,1720.0
2020-06-17,1709.0
2020-06-18,1716.0
2020-06-19,1747.0
2020-06-22,1740.0
2020-06-23,1766.0
2020-06-24,1759.0
2020-06-29,1740.0
2020-06-30,1751.0
2020-07-01,1755.0
2020-07-02,1787.0
2020-07-03,1802.0
2020-07-06,1815.0
2020-07-07,1783.0
2020-07-08,1801.0
2020-07-09,1806.0
2020-07-10,1773.0
2020-07-13,1811.0
2020-07-14,1814.0
2020-07-15,1839.0
2020-07-16,1836.0
2020-07-17,1796.0
2020-07-20,1771.0
2020-07-21,1765.0
2020-07-22,1764.0
2020-07-23,1773.0
2020-07-24,1718.0
2020-07-27,1739.0
2020-07-28,1728.0
2020-07-29,1762.0
2020-07-30,1744.0
2020-07-31,1724.0
2020-08-03,1696.0
2020-08-04,1695.0
2020-08-05,1694.0
2020-08-06,1688.0
2020-08-07,1701.0
2020-08-10,1729.0
2020-08-11,1732.0
2020-08-12,1743.0
2020-08-13,1747.0
2020-08-14,1750.0
2020-08-17,1744.0
2020-08-18,1749.0
2020-08-19,1738.0
2020-08-20,1731.0
2020-08-21,1739.0
2020-08-24,1755.0
2020-08-25,1759.0
2020-08-26,1764.0
2020-08-27,1766.0
2020-08-28,1754.0
2020-08-31,1761.0
2020-09-01,1813.0
2020-09-02,1825.0
2020-09-03,1816.0
2020-09-04,1857.0
2020-09-07,1866.0
2020-09-08,1829.0
2020-09-09,1809.0
2020-09-10,1794.0
2020-09-11,1810.0
2020-09-14,1843.0
