datetime,SA2509
2025-03-24,1485.0
2025-03-25,1479.0
2025-03-26,1471.0
2025-03-27,1462.0
2025-03-28,1439.0
2025-03-31,1420.0
2025-04-01,1432.0
2025-04-02,1435.0
2025-04-03,1420.0
2025-04-07,1399.0
2025-04-08,1375.0
2025-04-09,1368.0
2025-04-10,1369.0
2025-04-11,1370.0
2025-04-14,1377.0
2025-04-15,1368.0
2025-04-16,1352.0
2025-04-17,1358.0
2025-04-18,1324.0
2025-04-21,1340.0
2025-04-22,1315.0
2025-04-23,1373.0
2025-04-24,1380.0
2025-04-25,1365.0
2025-04-28,1364.0
2025-04-29,1376.0
2025-04-30,1352.0
2025-05-06,1330.0
2025-05-07,1323.0
2025-05-08,1323.0
2025-05-09,1305.0
2025-05-12,1318.0
2025-05-13,1291.0
2025-05-14,1345.0
2025-05-15,1330.0
2025-05-16,1289.0
2025-05-19,1284.0
2025-05-20,1280.0
2025-05-21,1288.0
2025-05-22,1286.0
2025-05-23,1253.0
2025-05-26,1254.0
2025-05-27,1231.0
2025-05-28,1215.0
2025-05-29,1203.0
2025-05-30,1199.0
2025-06-03,1185.0
2025-06-04,1225.0
2025-06-05,1203.0
2025-06-06,1212.0
2025-06-09,1202.0
2025-06-10,1208.0
2025-06-11,1202.0
2025-06-12,1175.0
2025-06-13,1156.0
2025-06-16,1174.0
2025-06-17,1159.0
2025-06-18,1170.0
2025-06-19,1176.0
2025-06-20,1173.0
2025-06-23,1173.0
2025-06-24,1161.0
2025-06-25,1166.0
2025-06-26,1180.0
2025-06-27,1196.0
2025-06-30,1181.0
2025-07-01,1165.0
2025-07-02,1205.0
2025-07-03,1183.0
2025-07-04,1174.0
2025-07-07,1168.0
2025-07-08,1178.0
2025-07-09,1194.0
2025-07-10,1231.0
2025-07-11,1217.0
2025-07-14,1241.0
2025-07-15,1214.0
2025-07-16,1208.0
2025-07-17,1225.0
2025-07-18,1216.0
2025-07-21,1295.0
2025-07-22,1375.0
2025-07-23,1338.0
2025-07-24,1408.0
2025-07-25,1440.0
2025-07-28,1316.0
2025-07-29,1318.0
2025-07-30,1311.0
2025-07-31,1247.0
2025-08-01,1256.0
2025-08-04,1253.0
2025-08-05,1271.0
2025-08-06,1279.0
2025-08-07,1267.0
2025-08-08,1249.0
2025-08-11,1251.0
2025-08-12,1292.0
2025-08-13,1276.0
2025-08-14,1294.0
2025-08-15,1293.0
2025-08-18,1272.0
2025-08-19,1245.0
2025-08-20,1209.0
2025-08-21,1208.0
2025-08-22,1226.0
2025-08-25,1226.0
2025-08-26,1200.0
2025-08-27,1191.0
2025-08-28,1187.0
2025-08-29,1180.0
2025-09-01,1154.0
2025-09-02,1152.0
2025-09-03,1158.0
2025-09-04,1160.0
2025-09-05,1185.0
2025-09-08,1162.0
2025-09-09,1159.0
2025-09-10,1162.0
2025-09-11,1168.0
2025-09-12,1163.0
