datetime,FG1905
2019-01-02,1284.0
2019-01-03,1303.0
2019-01-04,1316.0
2019-01-07,1316.0
2019-01-08,1310.0
2019-01-09,1309.0
2019-01-10,1307.0
2019-01-11,1323.0
2019-01-14,1317.0
2019-01-15,1308.0
2019-01-16,1317.0
2019-01-17,1306.0
2019-01-18,1311.0
2019-01-21,1343.0
2019-01-22,1333.0
2019-01-23,1335.0
2019-01-24,1338.0
2019-01-25,1341.0
2019-01-28,1340.0
2019-01-29,1340.0
2019-01-30,1356.0
2019-01-31,1366.0
2019-02-01,1380.0
2019-02-11,1382.0
2019-02-12,1365.0
2019-02-13,1353.0
2019-02-14,1342.0
2019-02-15,1329.0
2019-02-18,1327.0
2019-02-19,1358.0
2019-02-20,1355.0
2019-02-21,1358.0
2019-02-22,1355.0
2019-02-25,1357.0
2019-02-26,1359.0
2019-02-27,1362.0
2019-02-28,1325.0
2019-03-01,1333.0
2019-03-04,1316.0
2019-03-05,1308.0
2019-03-06,1305.0
2019-03-07,1306.0
2019-03-08,1305.0
2019-03-11,1289.0
2019-03-12,1292.0
2019-03-13,1281.0
2019-03-14,1288.0
2019-03-15,1292.0
2019-03-18,1281.0
2019-03-19,1266.0
2019-03-20,1280.0
2019-03-21,1285.0
2019-03-22,1291.0
2019-03-25,1286.0
2019-03-26,1280.0
2019-03-27,1293.0
2019-03-28,1292.0
2019-03-29,1297.0
2019-04-01,1294.0
2019-04-02,1292.0
2019-04-03,1281.0
2019-04-04,1292.0
2019-04-08,1295.0
2019-04-09,1282.0
2019-04-10,1297.0
2019-04-11,1317.0
2019-04-12,1293.0
2019-04-15,1285.0
2019-04-16,1286.0
2019-04-17,1294.0
2019-04-18,1286.0
2019-04-19,1316.0
2019-04-23,1330.0
2019-04-24,1329.0
2019-04-25,1329.0
2019-04-26,1332.0
2019-04-29,1327.0
2019-04-30,1330.0
2019-05-06,1351.0
2019-05-07,1333.0
2019-05-08,1349.0
2019-05-09,1349.0
2019-05-10,1350.0
2019-05-13,1350.0
2019-05-14,1350.0
2019-05-15,1350.0
2019-05-16,1350.0
2019-05-17,1424.0
