datetime,SA2105
2020-10-29,1539.0
2020-10-30,1547.0
2020-11-02,1591.0
2020-11-03,1569.0
2020-11-04,1572.0
2020-11-05,1563.0
2020-11-06,1572.0
2020-11-09,1553.0
2020-11-10,1558.0
2020-11-11,1558.0
2020-11-12,1561.0
2020-11-13,1571.0
2020-11-16,1594.0
2020-11-17,1597.0
2020-11-18,1540.0
2020-11-19,1557.0
2020-11-20,1544.0
2020-11-23,1544.0
2020-11-24,1549.0
2020-11-25,1555.0
2020-11-26,1556.0
2020-11-27,1573.0
2020-11-30,1551.0
2020-12-01,1514.0
2020-12-02,1496.0
2020-12-03,1512.0
2020-12-04,1534.0
2020-12-07,1533.0
2020-12-08,1537.0
2020-12-09,1489.0
2020-12-10,1465.0
2020-12-11,1463.0
2020-12-14,1542.0
2020-12-15,1547.0
2020-12-16,1570.0
2020-12-17,1589.0
2020-12-18,1573.0
2020-12-21,1666.0
2020-12-22,1618.0
2020-12-23,1644.0
2020-12-24,1657.0
2020-12-25,1650.0
2020-12-28,1619.0
2020-12-29,1593.0
2020-12-30,1600.0
2020-12-31,1611.0
2021-01-04,1609.0
2021-01-05,1599.0
2021-01-06,1650.0
2021-01-07,1637.0
2021-01-08,1608.0
2021-01-11,1548.0
2021-01-12,1529.0
2021-01-13,1503.0
2021-01-14,1522.0
2021-01-15,1547.0
2021-01-18,1556.0
2021-01-19,1547.0
2021-01-20,1583.0
2021-01-21,1570.0
2021-01-22,1552.0
2021-01-25,1578.0
2021-01-26,1576.0
2021-01-27,1559.0
2021-01-28,1603.0
2021-01-29,1618.0
2021-02-01,1596.0
2021-02-02,1614.0
2021-02-03,1637.0
2021-02-04,1633.0
2021-02-05,1627.0
2021-02-08,1645.0
2021-02-09,1618.0
2021-02-10,1598.0
2021-02-18,1668.0
2021-02-19,1666.0
2021-02-22,1745.0
2021-02-23,1763.0
2021-02-24,1781.0
2021-02-25,1847.0
2021-02-26,1836.0
2021-03-01,1908.0
2021-03-02,1907.0
2021-03-03,1905.0
2021-03-04,1848.0
2021-03-05,1841.0
2021-03-08,1917.0
2021-03-09,1942.0
2021-03-10,1963.0
2021-03-11,1892.0
2021-03-12,1879.0
2021-03-15,1941.0
2021-03-16,1920.0
2021-03-17,1997.0
2021-03-18,1996.0
2021-03-19,1944.0
2021-03-22,1924.0
2021-03-23,1923.0
2021-03-24,1920.0
2021-03-25,1887.0
2021-03-26,1903.0
2021-03-29,1868.0
2021-03-30,1883.0
2021-03-31,1875.0
2021-04-01,1904.0
2021-04-02,1913.0
2021-04-06,1884.0
2021-04-07,1852.0
2021-04-08,1842.0
2021-04-09,1815.0
2021-04-12,1794.0
2021-04-13,1784.0
2021-04-14,1783.0
2021-04-15,1749.0
2021-04-16,1752.0
2021-04-19,1806.0
2021-04-20,1802.0
2021-04-21,1775.0
2021-04-22,1765.0
2021-04-23,1751.0
2021-04-26,1761.0
2021-04-27,1790.0
2021-04-28,1779.0
2021-04-29,1801.0
2021-04-30,1819.0
2021-05-06,1929.0
2021-05-07,1893.0
2021-05-10,1910.0
2021-05-11,1830.0
2021-05-12,1900.0
2021-05-13,1952.0
2021-05-14,1900.0
2021-05-17,1890.0
2021-05-18,1890.0
2021-05-19,1767.0
