datetime,V1905
2018-10-18,6440.0
2018-10-19,6365.0
2018-10-22,6415.0
2018-10-23,6450.0
2018-10-24,6445.0
2018-10-25,6375.0
2018-10-26,6405.0
2018-10-29,6400.0
2018-10-30,6355.0
2018-10-31,6350.0
2018-11-01,6305.0
2018-11-02,6285.0
2018-11-05,6280.0
2018-11-06,6240.0
2018-11-07,6235.0
2018-11-08,6230.0
2018-11-09,6220.0
2018-11-12,6215.0
2018-11-13,6220.0
2018-11-14,6265.0
2018-11-15,6270.0
2018-11-16,6340.0
2018-11-19,6320.0
2018-11-20,6220.0
2018-11-21,6250.0
2018-11-22,6200.0
2018-11-23,6115.0
2018-11-26,6205.0
2018-11-27,6155.0
2018-11-28,6225.0
2018-11-29,6220.0
2018-11-30,6245.0
2018-12-03,6340.0
2018-12-04,6420.0
2018-12-05,6435.0
2018-12-06,6350.0
2018-12-07,6390.0
2018-12-10,6265.0
2018-12-11,6210.0
2018-12-12,6255.0
2018-12-13,6315.0
2018-12-14,6305.0
2018-12-17,6355.0
2018-12-18,6445.0
2018-12-19,6515.0
2018-12-20,6465.0
2018-12-21,6465.0
2018-12-24,6480.0
2018-12-25,6410.0
2018-12-26,6475.0
2018-12-27,6475.0
2018-12-28,6455.0
2019-01-02,6345.0
2019-01-03,6320.0
2019-01-04,6405.0
2019-01-07,6440.0
2019-01-08,6415.0
2019-01-09,6390.0
2019-01-10,6355.0
2019-01-11,6380.0
2019-01-14,6360.0
2019-01-15,6350.0
2019-01-16,6435.0
2019-01-17,6470.0
2019-01-18,6505.0
2019-01-21,6500.0
2019-01-22,6545.0
2019-01-23,6545.0
2019-01-24,6505.0
2019-01-25,6505.0
2019-01-28,6465.0
2019-01-29,6450.0
2019-01-30,6535.0
2019-01-31,6540.0
2019-02-01,6540.0
2019-02-11,6515.0
2019-02-12,6495.0
2019-02-13,6410.0
2019-02-14,6460.0
2019-02-15,6415.0
2019-02-18,6400.0
2019-02-19,6440.0
2019-02-20,6440.0
2019-02-21,6440.0
2019-02-22,6455.0
2019-02-25,6460.0
2019-02-26,6490.0
2019-02-27,6440.0
2019-02-28,6425.0
2019-03-01,6500.0
2019-03-04,6505.0
2019-03-05,6515.0
2019-03-06,6585.0
2019-03-07,6585.0
2019-03-08,6570.0
2019-03-11,6500.0
2019-03-12,6510.0
2019-03-13,6515.0
2019-03-14,6480.0
2019-03-15,6405.0
2019-03-18,6235.0
2019-03-19,6270.0
2019-03-20,6270.0
2019-03-21,6305.0
2019-03-22,6410.0
2019-03-25,6430.0
2019-03-26,6435.0
2019-03-27,6500.0
2019-03-28,6490.0
2019-03-29,6520.0
2019-04-01,6515.0
2019-04-02,6495.0
2019-04-03,6670.0
2019-04-04,6680.0
2019-04-08,6865.0
2019-04-09,6820.0
2019-04-10,6830.0
2019-04-11,6885.0
2019-04-12,6820.0
2019-04-15,6820.0
2019-04-16,6840.0
2019-04-17,6855.0
2019-04-18,6815.0
2019-04-19,6860.0
2019-04-23,6860.0
2019-04-24,6990.0
2019-04-25,6980.0
2019-04-26,6985.0
2019-04-29,6975.0
2019-04-30,7250.0
2019-05-06,7290.0
2019-05-07,7295.0
2019-05-08,7195.0
2019-05-09,7050.0
2019-05-10,7060.0
2019-05-13,6955.0
2019-05-14,6900.0
2019-05-15,6960.0
2019-05-16,7015.0
2019-05-17,7015.0
