datetime,FG2405
2024-01-19,1758.0
2024-01-22,1825.0
2024-01-23,1809.0
2024-01-24,1854.0
2024-01-25,1849.0
2024-01-26,1849.0
2024-01-29,1864.0
2024-01-30,1839.0
2024-01-31,1841.0
2024-02-01,1778.0
2024-02-02,1765.0
2024-02-05,1778.0
2024-02-06,1798.0
2024-02-07,1822.0
2024-02-08,1811.0
2024-02-19,1740.0
2024-02-20,1687.0
2024-02-21,1669.0
2024-02-22,1693.0
2024-02-23,1695.0
2024-02-26,1680.0
2024-02-27,1716.0
2024-02-28,1643.0
2024-02-29,1645.0
2024-03-01,1651.0
2024-03-04,1650.0
2024-03-05,1638.0
2024-03-06,1644.0
2024-03-07,1616.0
2024-03-08,1618.0
2024-03-11,1572.0
2024-03-12,1598.0
2024-03-13,1575.0
2024-03-14,1571.0
2024-03-15,1603.0
2024-03-18,1534.0
2024-03-19,1553.0
2024-03-20,1536.0
2024-03-21,1555.0
2024-03-22,1531.0
2024-03-25,1489.0
2024-03-26,1491.0
2024-03-27,1474.0
2024-03-28,1455.0
2024-03-29,1471.0
2024-04-01,1487.0
2024-04-02,1465.0
2024-04-03,1466.0
2024-04-08,1555.0
2024-04-09,1554.0
2024-04-10,1561.0
2024-04-11,1538.0
2024-04-12,1542.0
2024-04-15,1512.0
2024-04-16,1505.0
2024-04-17,1500.0
2024-04-18,1535.0
2024-04-19,1524.0
2024-04-22,1545.0
2024-04-23,1529.0
2024-04-24,1568.0
2024-04-25,1582.0
2024-04-26,1567.0
2024-04-29,1550.0
2024-04-30,1454.0
2024-05-06,1539.0
2024-05-07,1507.0
2024-05-08,1499.0
2024-05-09,1499.0
2024-05-10,1514.0
2024-05-13,1502.0
2024-05-14,1422.0
2024-05-15,1428.0
2024-05-16,1405.0
2024-05-17,1400.0
