datetime,SM2209
2022-07-05,7702.0
2022-07-06,7826.0
2022-07-07,7740.0
2022-07-08,7798.0
2022-07-11,7738.0
2022-07-12,7508.0
2022-07-13,7358.0
2022-07-14,7292.0
2022-07-15,6988.0
2022-07-18,7134.0
2022-07-19,7076.0
2022-07-20,7188.0
2022-07-21,7124.0
2022-07-22,7224.0
2022-07-25,7066.0
2022-07-26,7190.0
2022-07-27,7184.0
2022-07-28,7338.0
2022-07-29,7330.0
2022-08-01,7436.0
2022-08-02,7394.0
2022-08-03,7394.0
2022-08-04,7190.0
2022-08-05,7122.0
2022-08-08,7152.0
2022-08-09,7258.0
2022-08-10,7304.0
2022-08-11,7366.0
2022-08-12,7402.0
2022-08-15,7384.0
2022-08-16,7384.0
2022-08-17,7178.0
2022-08-18,7116.0
2022-08-19,7022.0
2022-08-22,7012.0
2022-08-23,7210.0
2022-08-24,7298.0
2022-08-25,7390.0
2022-08-26,7428.0
2022-08-29,7192.0
2022-08-30,7250.0
2022-08-31,7130.0
2022-09-01,7106.0
2022-09-02,7066.0
2022-09-05,7080.0
2022-09-06,7100.0
2022-09-07,7050.0
2022-09-08,7100.0
2022-09-09,7300.0
2022-09-13,7366.0
2022-09-14,7330.0
2022-09-15,7382.0
