datetime,B2409
2024-05-08,4157.0
2024-05-09,4111.0
2024-05-10,4050.0
2024-05-13,4099.0
2024-05-14,4088.0
2024-05-15,4121.0
2024-05-16,4095.0
2024-05-17,4157.0
2024-05-20,4146.0
2024-05-21,4151.0
2024-05-22,4195.0
2024-05-23,4183.0
2024-05-24,4143.0
2024-05-27,4137.0
2024-05-28,4147.0
2024-05-29,4107.0
2024-05-30,4059.0
2024-05-31,4083.0
2024-06-03,3981.0
2024-06-04,3977.0
2024-06-05,3999.0
2024-06-06,4038.0
2024-06-07,4044.0
2024-06-11,4010.0
2024-06-12,4024.0
2024-06-13,3945.0
2024-06-14,3991.0
2024-06-17,3901.0
2024-06-18,3883.0
2024-06-19,3906.0
2024-06-20,3894.0
2024-06-21,3840.0
2024-06-24,3857.0
2024-06-25,3857.0
2024-06-26,3883.0
2024-06-27,3877.0
2024-06-28,3912.0
2024-07-01,3910.0
2024-07-02,3967.0
2024-07-03,3968.0
2024-07-04,3898.0
2024-07-05,3921.0
2024-07-08,3874.0
2024-07-09,3792.0
2024-07-10,3733.0
2024-07-11,3702.0
2024-07-12,3696.0
2024-07-15,3649.0
2024-07-16,3631.0
2024-07-17,3656.0
2024-07-18,3665.0
2024-07-19,3698.0
2024-07-22,3722.0
2024-07-23,3721.0
2024-07-24,3707.0
2024-07-25,3687.0
2024-07-26,3736.0
2024-07-29,3668.0
2024-07-30,3642.0
2024-07-31,3654.0
2024-08-01,3617.0
2024-08-02,3642.0
2024-08-05,3601.0
2024-08-06,3537.0
2024-08-07,3505.0
2024-08-08,3539.0
2024-08-09,3565.0
2024-08-12,3561.0
2024-08-13,3435.0
2024-08-14,3427.0
2024-08-15,3474.0
2024-08-16,3464.0
2024-08-19,3435.0
2024-08-20,3427.0
2024-08-21,3468.0
2024-08-22,3436.0
2024-08-23,3431.0
2024-08-26,3484.0
2024-08-27,3496.0
2024-08-28,3505.0
2024-08-29,3497.0
2024-08-30,3495.0
2024-09-02,3568.0
2024-09-03,3560.0
2024-09-06,3588.0
2024-09-11,3590.0
