datetime,SA2405
2024-01-23,2133.0
2024-01-24,2114.0
2024-01-25,2069.0
2024-01-26,1993.0
2024-01-29,2018.0
2024-01-30,1933.0
2024-01-31,1942.0
2024-02-01,1913.0
2024-02-02,1966.0
2024-02-05,1941.0
2024-02-06,1940.0
2024-02-07,1946.0
2024-02-08,1948.0
2024-02-19,1841.0
2024-02-20,1846.0
2024-02-21,1839.0
2024-02-22,1852.0
2024-02-23,1845.0
2024-02-26,1776.0
2024-02-27,1789.0
2024-02-28,1759.0
2024-02-29,1780.0
2024-03-01,1796.0
2024-03-04,1832.0
2024-03-05,1885.0
2024-03-06,1896.0
2024-03-07,1934.0
2024-03-08,1940.0
2024-03-11,1888.0
2024-03-12,1865.0
2024-03-13,1879.0
2024-03-14,1812.0
2024-03-15,1809.0
2024-03-18,1824.0
2024-03-19,1868.0
2024-03-20,1808.0
2024-03-21,1859.0
2024-03-22,1832.0
2024-03-25,1805.0
2024-03-26,1803.0
2024-03-27,1778.0
2024-03-28,1794.0
2024-03-29,1832.0
2024-04-01,1821.0
2024-04-02,1821.0
2024-04-03,1819.0
2024-04-08,1877.0
2024-04-09,1896.0
2024-04-10,1953.0
2024-04-11,1899.0
2024-04-12,1903.0
2024-04-15,1917.0
2024-04-16,1893.0
2024-04-17,1926.0
2024-04-18,2028.0
2024-04-19,2063.0
2024-04-22,2107.0
2024-04-23,2076.0
2024-04-24,2110.0
2024-04-25,2234.0
2024-04-26,2250.0
2024-04-29,2189.0
2024-04-30,2130.0
2024-05-06,2198.0
2024-05-07,2160.0
2024-05-08,2130.0
2024-05-09,2149.0
2024-05-10,2093.0
2024-05-13,2116.0
2024-05-14,2065.0
2024-05-15,2070.0
2024-05-16,2075.0
2024-05-17,2210.0
