datetime,PP2501
2024-07-29,7600.0
2024-07-30,7530.0
2024-07-31,7626.0
2024-08-01,7636.0
2024-08-02,7643.0
2024-08-05,7549.0
2024-08-06,7520.0
2024-08-07,7504.0
2024-08-08,7484.0
2024-08-09,7508.0
2024-08-12,7519.0
2024-08-13,7553.0
2024-08-14,7532.0
2024-08-15,7495.0
2024-08-16,7489.0
2024-08-19,7514.0
2024-08-20,7513.0
2024-08-21,7562.0
2024-08-22,7529.0
2024-08-23,7506.0
2024-08-26,7605.0
2024-08-27,7647.0
2024-08-28,7630.0
2024-08-29,7622.0
2024-08-30,7628.0
2024-09-02,7538.0
2024-09-03,7509.0
2024-09-04,7388.0
2024-09-05,7342.0
2024-09-06,7341.0
2024-09-09,7319.0
2024-09-10,7275.0
2024-09-11,7292.0
2024-09-12,7325.0
2024-09-13,7264.0
2024-09-18,7267.0
2024-09-19,7333.0
2024-09-20,7303.0
2024-09-23,7233.0
2024-09-24,7360.0
2024-09-25,7383.0
2024-09-26,7368.0
2024-09-27,7435.0
2024-09-30,7594.0
2024-10-08,7720.0
2024-10-09,7655.0
2024-10-10,7630.0
2024-10-11,7662.0
2024-10-14,7643.0
2024-10-15,7546.0
2024-10-16,7532.0
2024-10-17,7460.0
2024-10-18,7515.0
2024-10-21,7441.0
2024-10-22,7457.0
2024-10-23,7471.0
2024-10-24,7503.0
2024-10-25,7495.0
2024-10-28,7525.0
2024-10-29,7451.0
2024-10-30,7411.0
2024-10-31,7450.0
2024-11-01,7455.0
2024-11-04,7454.0
2024-11-05,7472.0
2024-11-06,7427.0
2024-11-07,7499.0
2024-11-08,7462.0
2024-11-11,7435.0
2024-11-12,7441.0
2024-11-13,7441.0
2024-11-14,7432.0
2024-11-15,7413.0
2024-11-18,7436.0
2024-11-19,7490.0
2024-11-20,7528.0
2024-11-21,7517.0
2024-11-22,7513.0
2024-11-25,7520.0
2024-11-26,7532.0
2024-11-27,7525.0
2024-11-28,7516.0
2024-11-29,7542.0
2024-12-02,7555.0
2024-12-03,7540.0
2024-12-04,7508.0
2024-12-05,7452.0
2024-12-06,7418.0
2024-12-09,7427.0
2024-12-10,7436.0
2024-12-11,7446.0
2024-12-12,7468.0
2024-12-13,7441.0
2024-12-16,7454.0
2024-12-17,7433.0
2024-12-18,7418.0
2024-12-19,7401.0
2024-12-20,7356.0
2024-12-23,7416.0
2024-12-24,7416.0
2024-12-25,7382.0
2024-12-26,7370.0
2024-12-27,7349.0
2024-12-30,7356.0
2024-12-31,7400.0
2025-01-02,7405.0
2025-01-03,7375.0
2025-01-06,7296.0
2025-01-07,7278.0
2025-01-08,7275.0
2025-01-09,7270.0
2025-01-10,7300.0
2025-01-13,7300.0
2025-01-14,7311.0
2025-01-15,7313.0
