datetime,TA2505
2024-11-11,5020.0
2024-11-12,4966.0
2024-11-13,5002.0
2024-11-14,4934.0
2024-11-15,4872.0
2024-11-18,4910.0
2024-11-19,4942.0
2024-11-20,4970.0
2024-11-21,4970.0
2024-11-22,4968.0
2024-11-25,4936.0
2024-11-26,4894.0
2024-11-27,4910.0
2024-11-28,4858.0
2024-11-29,4906.0
2024-12-02,4902.0
2024-12-03,4894.0
2024-12-04,4908.0
2024-12-05,4818.0
2024-12-06,4810.0
2024-12-09,4764.0
2024-12-10,4810.0
2024-12-11,4862.0
2024-12-12,4872.0
2024-12-13,4892.0
2024-12-16,5018.0
2024-12-17,5016.0
2024-12-18,4986.0
2024-12-19,4954.0
2024-12-20,4940.0
2024-12-23,4966.0
2024-12-24,4948.0
2024-12-25,4936.0
2024-12-26,4866.0
2024-12-27,4820.0
2024-12-30,4856.0
2024-12-31,4892.0
2025-01-02,4980.0
2025-01-03,4980.0
2025-01-06,4976.0
2025-01-07,4894.0
2025-01-08,4902.0
2025-01-09,5062.0
2025-01-10,5042.0
2025-01-13,5162.0
2025-01-14,5162.0
2025-01-15,5200.0
2025-01-16,5286.0
2025-01-17,5250.0
2025-01-20,5180.0
2025-01-21,5192.0
2025-01-22,5146.0
2025-01-23,5070.0
2025-01-24,5024.0
2025-01-27,4992.0
2025-02-05,4990.0
2025-02-06,4990.0
2025-02-07,5106.0
2025-02-10,5178.0
2025-02-11,5180.0
2025-02-12,5178.0
2025-02-13,5074.0
2025-02-14,5106.0
2025-02-17,5132.0
2025-02-18,5146.0
2025-02-19,5152.0
2025-02-20,5152.0
2025-02-21,5108.0
2025-02-24,5058.0
2025-02-25,5048.0
2025-02-26,4980.0
2025-02-27,4994.0
2025-02-28,4994.0
2025-03-03,5014.0
2025-03-04,4886.0
2025-03-05,4874.0
2025-03-06,4842.0
2025-03-07,4864.0
2025-03-10,4826.0
2025-03-11,4792.0
2025-03-12,4720.0
2025-03-13,4768.0
2025-03-14,4832.0
2025-03-17,4836.0
2025-03-18,4860.0
2025-03-19,4828.0
2025-03-20,4856.0
2025-03-21,4878.0
2025-03-24,4884.0
2025-03-25,4876.0
2025-03-26,4926.0
2025-03-27,4934.0
2025-03-28,4894.0
2025-03-31,4842.0
2025-04-01,4894.0
2025-04-02,4898.0
2025-04-03,4802.0
2025-04-07,4550.0
2025-04-08,4296.0
2025-04-09,4110.0
2025-04-10,4350.0
2025-04-11,4358.0
2025-04-14,4328.0
2025-04-15,4282.0
2025-04-16,4194.0
2025-04-17,4266.0
2025-04-18,4312.0
2025-04-21,4326.0
2025-04-22,4286.0
2025-04-23,4392.0
2025-04-24,4354.0
2025-04-25,4432.0
2025-04-28,4546.0
2025-04-29,4536.0
2025-04-30,4542.0
2025-05-06,4460.0
2025-05-07,4542.0
2025-05-08,4634.0
2025-05-09,4688.0
2025-05-12,4826.0
2025-05-13,4890.0
2025-05-14,5050.0
2025-05-15,4972.0
2025-05-16,4946.0
2025-05-19,4970.0
