datetime,OI2201
2021-12-22,12412.0
2021-12-23,12414.0
2021-12-24,12506.0
2021-12-27,12480.0
2021-12-28,12636.0
2021-12-29,12520.0
2021-12-30,12665.0
2021-12-31,12620.0
2022-01-04,12420.0
2022-01-05,12036.0
2022-01-06,11999.0
2022-01-12,12130.0
2022-01-13,12130.0
2022-01-14,12184.0
