datetime,TA2205
2021-09-23,4982.0
2021-09-24,5130.0
2021-09-27,5208.0
2021-09-28,5242.0
2021-09-29,5108.0
2021-09-30,5116.0
2021-10-08,5410.0
2021-10-11,5546.0
2021-10-12,5440.0
2021-10-13,5396.0
2021-10-14,5394.0
2021-10-15,5558.0
2021-10-18,5570.0
2021-10-19,5556.0
2021-10-20,5454.0
2021-10-21,5432.0
2021-10-22,5424.0
2021-10-25,5478.0
2021-10-26,5488.0
2021-10-27,5306.0
2021-10-28,5246.0
2021-10-29,5212.0
2021-11-01,5230.0
2021-11-02,5278.0
2021-11-03,5148.0
2021-11-04,5086.0
2021-11-05,5060.0
2021-11-08,5212.0
2021-11-09,5164.0
2021-11-10,5258.0
2021-11-11,5094.0
2021-11-12,5080.0
2021-11-15,5026.0
2021-11-16,5090.0
2021-11-17,5058.0
2021-11-18,4916.0
2021-11-19,5026.0
2021-11-22,4948.0
2021-11-23,4922.0
2021-11-24,5012.0
2021-11-25,5062.0
2021-11-26,4904.0
2021-11-29,4738.0
2021-11-30,4526.0
2021-12-01,4594.0
2021-12-02,4546.0
2021-12-03,4562.0
2021-12-06,4574.0
2021-12-07,4676.0
2021-12-08,4636.0
2021-12-09,4740.0
2021-12-10,4676.0
2021-12-13,4766.0
2021-12-14,4680.0
2021-12-15,4660.0
2021-12-16,4704.0
2021-12-17,4702.0
2021-12-20,4568.0
2021-12-21,4666.0
2021-12-22,4784.0
2021-12-23,4832.0
2021-12-24,4868.0
2021-12-27,4848.0
2021-12-28,4944.0
2021-12-29,4958.0
2021-12-30,4980.0
2021-12-31,5018.0
2022-01-04,5046.0
2022-01-05,5138.0
2022-01-06,5114.0
2022-01-07,5314.0
2022-01-10,5228.0
2022-01-11,5232.0
2022-01-12,5236.0
2022-01-13,5256.0
2022-01-14,5386.0
2022-01-17,5330.0
2022-01-18,5394.0
2022-01-19,5394.0
2022-01-20,5372.0
2022-01-21,5254.0
2022-01-24,5344.0
2022-01-25,5276.0
2022-01-26,5410.0
2022-01-27,5496.0
2022-01-28,5478.0
2022-02-07,5820.0
2022-02-08,5822.0
2022-02-09,5694.0
2022-02-10,5690.0
2022-02-11,5576.0
2022-02-14,5724.0
2022-02-15,5696.0
2022-02-16,5466.0
2022-02-17,5360.0
2022-02-18,5388.0
2022-02-21,5380.0
2022-02-22,5552.0
2022-02-23,5488.0
2022-02-24,5794.0
2022-02-25,5708.0
2022-02-28,5632.0
2022-03-01,5714.0
2022-03-02,5988.0
2022-03-03,6278.0
2022-03-04,6042.0
2022-03-07,6466.0
2022-03-08,6266.0
2022-03-09,6552.0
2022-03-10,6024.0
2022-03-11,6064.0
2022-03-14,5910.0
2022-03-15,5700.0
2022-03-16,5762.0
2022-03-17,5700.0
2022-03-18,6026.0
2022-03-21,6004.0
2022-03-22,6132.0
2022-03-23,6142.0
2022-03-24,6154.0
2022-03-25,6306.0
2022-03-28,6078.0
2022-03-29,6044.0
2022-03-30,6082.0
2022-03-31,6072.0
2022-04-01,5960.0
2022-04-06,6168.0
2022-04-07,6070.0
2022-04-08,6040.0
2022-04-11,5920.0
2022-04-12,6128.0
2022-04-13,6066.0
2022-04-14,6078.0
2022-04-15,6120.0
2022-04-18,6168.0
2022-04-19,6208.0
2022-04-20,6184.0
2022-04-21,6238.0
2022-04-22,6194.0
2022-04-25,5974.0
2022-04-26,6104.0
2022-04-27,6158.0
2022-04-28,6190.0
2022-04-29,6434.0
2022-05-05,6478.0
2022-05-06,6540.0
2022-05-09,6472.0
2022-05-10,6238.0
2022-05-11,6438.0
2022-05-12,6710.0
2022-05-13,6858.0
2022-05-16,6802.0
2022-05-17,6836.0
2022-05-18,6782.0
