datetime,FG2009
2020-02-27,1460.0
2020-02-28,1449.0
2020-03-02,1466.0
2020-03-03,1461.0
2020-03-04,1466.0
2020-03-05,1464.0
2020-03-06,1456.0
2020-03-09,1435.0
2020-03-10,1441.0
2020-03-11,1445.0
2020-03-12,1443.0
2020-03-13,1425.0
2020-03-16,1399.0
2020-03-17,1386.0
2020-03-18,1373.0
2020-03-19,1344.0
2020-03-20,1343.0
2020-03-23,1303.0
2020-03-24,1328.0
2020-03-25,1340.0
2020-03-26,1320.0
2020-03-27,1314.0
2020-03-30,1299.0
2020-03-31,1297.0
2020-04-01,1274.0
2020-04-02,1280.0
2020-04-03,1222.0
2020-04-07,1241.0
2020-04-08,1244.0
2020-04-09,1244.0
2020-04-10,1256.0
2020-04-13,1199.0
2020-04-14,1219.0
2020-04-15,1249.0
2020-04-16,1230.0
2020-04-17,1271.0
2020-04-20,1256.0
2020-04-21,1236.0
2020-04-22,1240.0
2020-04-23,1228.0
2020-04-24,1248.0
2020-04-27,1261.0
2020-04-28,1244.0
2020-04-29,1261.0
2020-04-30,1269.0
2020-05-06,1297.0
2020-05-07,1310.0
2020-05-08,1318.0
2020-05-11,1340.0
2020-05-12,1345.0
2020-05-13,1368.0
2020-05-14,1361.0
2020-05-15,1343.0
2020-05-18,1369.0
2020-05-19,1377.0
2020-05-20,1379.0
2020-05-21,1388.0
2020-05-22,1364.0
2020-05-25,1429.0
2020-05-26,1431.0
2020-05-27,1422.0
2020-05-28,1428.0
2020-05-29,1429.0
2020-06-01,1437.0
2020-06-02,1447.0
2020-06-03,1438.0
2020-06-04,1428.0
2020-06-05,1437.0
2020-06-08,1437.0
2020-06-09,1420.0
2020-06-10,1424.0
2020-06-11,1445.0
2020-06-12,1454.0
2020-06-15,1452.0
2020-06-16,1453.0
2020-06-17,1447.0
2020-06-18,1446.0
2020-06-19,1451.0
2020-06-22,1455.0
2020-06-23,1454.0
2020-06-24,1484.0
2020-06-29,1473.0
2020-06-30,1477.0
2020-07-01,1490.0
2020-07-02,1497.0
2020-07-03,1490.0
2020-07-06,1503.0
2020-07-07,1527.0
2020-07-08,1530.0
2020-07-09,1543.0
2020-07-10,1542.0
2020-07-13,1591.0
2020-07-14,1599.0
2020-07-15,1605.0
2020-07-16,1597.0
2020-07-17,1646.0
2020-07-20,1637.0
2020-07-21,1689.0
2020-07-22,1696.0
2020-07-23,1679.0
2020-07-24,1663.0
2020-07-27,1668.0
2020-07-28,1686.0
2020-07-29,1672.0
2020-07-30,1686.0
2020-07-31,1692.0
2020-08-03,1753.0
2020-08-04,1815.0
2020-08-05,1818.0
2020-08-06,1858.0
2020-08-07,1905.0
2020-08-10,1862.0
2020-08-11,1950.0
2020-08-12,1907.0
2020-08-13,1888.0
2020-08-14,1878.0
2020-08-17,1898.0
2020-08-18,1900.0
2020-08-19,1882.0
2020-08-20,1876.0
2020-08-21,1770.0
2020-08-24,1835.0
2020-08-25,1828.0
2020-08-26,1834.0
2020-08-27,1847.0
2020-08-28,1876.0
2020-08-31,1902.0
2020-09-01,1899.0
2020-09-02,1940.0
2020-09-07,1915.0
2020-09-08,1939.0
2020-09-11,1866.0
2020-09-14,1900.0
