datetime,SF2205
2021-10-15,13292.0
2021-10-18,12970.0
2021-10-19,13870.0
2021-10-20,12280.0
2021-10-21,12050.0
2021-10-22,11550.0
2021-10-25,10802.0
2021-10-26,10790.0
2021-10-27,9676.0
2021-10-28,10400.0
2021-10-29,9950.0
2021-11-01,9586.0
2021-11-02,8968.0
2021-11-03,9260.0
2021-11-04,8928.0
2021-11-05,8892.0
2021-11-08,9026.0
2021-11-09,8980.0
2021-11-10,8614.0
2021-11-11,8976.0
2021-11-12,8798.0
2021-11-15,8542.0
2021-11-16,8472.0
2021-11-17,8410.0
2021-11-18,8016.0
2021-11-19,8196.0
2021-11-22,8322.0
2021-11-23,8806.0
2021-11-24,9120.0
2021-11-25,9150.0
2021-11-26,8476.0
2021-11-29,8718.0
2021-11-30,8598.0
2021-12-01,9036.0
2021-12-02,8640.0
2021-12-03,8836.0
2021-12-06,8824.0
2021-12-07,8828.0
2021-12-08,8470.0
2021-12-09,8456.0
2021-12-10,8460.0
2021-12-13,8474.0
2021-12-14,8488.0
2021-12-15,8354.0
2021-12-16,8410.0
2021-12-17,8452.0
2021-12-20,8566.0
2021-12-21,8570.0
2021-12-22,8192.0
2021-12-23,8258.0
2021-12-24,8446.0
2021-12-27,8444.0
2021-12-28,8448.0
2021-12-29,8730.0
2021-12-30,8518.0
2021-12-31,8312.0
2022-01-04,8266.0
2022-01-05,8264.0
2022-01-06,8374.0
2022-01-07,8526.0
2022-01-10,8650.0
2022-01-11,8638.0
2022-01-12,8746.0
2022-01-13,9044.0
2022-01-14,9238.0
2022-01-17,8908.0
2022-01-18,9078.0
2022-01-19,9082.0
2022-01-20,9186.0
2022-01-21,9018.0
2022-01-24,8890.0
2022-01-25,8684.0
2022-01-26,8706.0
2022-01-27,8678.0
2022-01-28,9046.0
2022-02-07,9336.0
2022-02-08,9336.0
2022-02-09,9090.0
2022-02-10,9258.0
2022-02-11,8988.0
2022-02-14,8990.0
2022-02-15,8920.0
2022-02-16,9148.0
2022-02-17,9136.0
2022-02-18,9544.0
2022-02-21,9518.0
2022-02-22,9274.0
2022-02-23,9372.0
2022-02-24,9322.0
2022-02-25,8780.0
2022-02-28,9020.0
2022-03-01,9318.0
2022-03-02,9354.0
2022-03-03,9354.0
2022-03-04,9204.0
2022-03-07,9884.0
2022-03-08,10060.0
2022-03-09,9912.0
2022-03-10,9914.0
2022-03-11,10016.0
2022-03-14,9714.0
2022-03-15,9320.0
2022-03-16,9452.0
2022-03-17,9334.0
2022-03-18,9338.0
2022-03-21,9170.0
2022-03-22,9354.0
2022-03-23,9338.0
2022-03-24,9342.0
2022-03-25,9740.0
2022-03-28,9914.0
2022-03-29,9890.0
2022-03-30,9858.0
2022-03-31,9984.0
2022-04-01,10286.0
2022-04-06,10408.0
2022-04-07,10430.0
2022-04-08,10770.0
2022-04-11,10230.0
2022-04-12,10398.0
2022-04-13,10342.0
2022-04-14,10462.0
2022-04-15,10914.0
2022-04-18,10908.0
2022-04-19,10674.0
2022-04-20,10778.0
2022-04-21,10772.0
2022-04-22,10636.0
2022-04-25,9894.0
2022-04-26,9996.0
2022-04-27,9808.0
2022-04-28,9786.0
2022-04-29,9758.0
2022-05-05,9550.0
2022-05-06,9060.0
2022-05-09,8938.0
2022-05-10,8550.0
2022-05-11,8650.0
2022-05-12,8498.0
2022-05-13,8558.0
2022-05-16,8696.0
2022-05-17,8836.0
2022-05-18,8572.0
