datetime,L2201
2021-12-15,8375.0
2021-12-16,8410.0
2021-12-17,8523.0
2021-12-20,8529.0
2021-12-21,8557.0
2021-12-22,8530.0
2021-12-23,8556.0
2021-12-24,8623.0
2021-12-27,8451.0
2021-12-28,8549.0
2021-12-29,8650.0
2021-12-30,8630.0
2021-12-31,8600.0
2022-01-04,8745.0
2022-01-05,8648.0
2022-01-06,8740.0
2022-01-07,8809.0
2022-01-10,8680.0
2022-01-11,8720.0
2022-01-12,8820.0
2022-01-13,8778.0
2022-01-14,8810.0
2022-01-17,8800.0
