datetime,TA2309
2023-06-07,5514.0
2023-06-08,5456.0
2023-06-09,5472.0
2023-06-12,5382.0
2023-06-13,5478.0
2023-06-14,5592.0
2023-06-15,5606.0
2023-06-16,5604.0
2023-06-19,5498.0
2023-06-20,5556.0
2023-06-21,5576.0
2023-06-26,5490.0
2023-06-27,5522.0
2023-06-28,5482.0
2023-06-29,5492.0
2023-06-30,5562.0
2023-07-03,5606.0
2023-07-04,5590.0
2023-07-05,5584.0
2023-07-06,5618.0
2023-07-07,5744.0
2023-07-10,5758.0
2023-07-11,5848.0
2023-07-12,5894.0
2023-07-13,5888.0
2023-07-14,5956.0
2023-07-17,5804.0
2023-07-18,5824.0
2023-07-19,5848.0
2023-07-20,5884.0
2023-07-21,5906.0
2023-07-24,5830.0
2023-07-25,5888.0
2023-07-26,5898.0
2023-07-27,5912.0
2023-07-28,6098.0
2023-07-31,6016.0
2023-08-01,6026.0
2023-08-02,5966.0
2023-08-03,5804.0
2023-08-04,5832.0
2023-08-07,5786.0
2023-08-08,5802.0
2023-08-09,5832.0
2023-08-10,5832.0
2023-08-11,5900.0
2023-08-14,5814.0
2023-08-15,5850.0
2023-08-16,5820.0
2023-08-17,5816.0
2023-08-18,5902.0
2023-08-21,6024.0
2023-08-22,6040.0
2023-08-23,6020.0
2023-08-24,6010.0
2023-08-25,6096.0
2023-08-28,6042.0
2023-08-29,6004.0
2023-08-30,6166.0
2023-08-31,6160.0
2023-09-01,6200.0
2023-09-04,6096.0
2023-09-05,6086.0
2023-09-06,6188.0
2023-09-07,6104.0
2023-09-08,6040.0
2023-09-11,6130.0
2023-09-12,6318.0
2023-09-13,6302.0
2023-09-14,6390.0
