datetime,J2409
2024-04-15,2258.5
2024-04-16,2235.0
2024-04-17,2288.0
2024-04-18,2301.0
2024-04-19,2308.0
2024-04-22,2297.0
2024-04-23,2263.0
2024-04-24,2316.0
2024-04-25,2324.0
2024-04-26,2357.5
2024-04-29,2348.5
2024-04-30,2355.0
2024-05-06,2419.0
2024-05-07,2387.0
2024-05-08,2311.0
2024-05-09,2297.0
2024-05-10,2269.0
2024-05-13,2258.0
2024-05-14,2190.0
2024-05-15,2185.5
2024-05-16,2232.5
2024-05-17,2264.0
2024-05-20,2278.0
2024-05-21,2269.5
2024-05-22,2354.0
2024-05-23,2339.0
2024-05-24,2374.5
2024-05-27,2340.5
2024-05-28,2316.5
2024-05-29,2367.0
2024-05-30,2334.5
2024-05-31,2273.0
2024-06-03,2269.0
2024-06-04,2250.5
2024-06-05,2237.0
2024-06-06,2242.5
2024-06-07,2252.0
2024-06-11,2201.5
2024-06-12,2236.0
2024-06-13,2263.0
2024-06-14,2331.0
2024-06-17,2276.0
2024-06-18,2270.5
2024-06-19,2289.5
2024-06-20,2249.5
2024-06-21,2215.0
2024-06-24,2195.0
2024-06-25,2209.0
2024-06-26,2277.0
2024-06-27,2232.5
2024-06-28,2250.0
2024-07-01,2310.0
2024-07-02,2313.5
2024-07-03,2359.0
2024-07-04,2336.0
2024-07-05,2253.5
2024-07-08,2227.0
2024-07-09,2242.5
2024-07-10,2215.0
2024-07-11,2232.0
2024-07-12,2244.0
2024-07-15,2290.0
2024-07-16,2288.0
2024-07-17,2232.0
2024-07-18,2219.5
2024-07-19,2182.0
2024-07-22,2138.5
2024-07-23,2095.0
2024-07-24,2096.5
2024-07-25,2062.0
2024-07-26,2085.0
2024-07-29,2069.5
2024-07-30,2022.0
2024-07-31,2036.5
2024-08-01,2013.5
2024-08-02,2016.0
2024-08-05,2009.5
2024-08-06,1992.0
2024-08-07,1994.0
2024-08-08,1966.0
2024-08-09,1966.0
2024-08-12,1912.5
2024-08-13,1888.0
2024-08-14,1853.0
2024-08-15,1879.0
2024-08-16,1825.5
2024-08-19,1842.5
2024-08-20,1862.5
2024-08-21,1921.0
2024-08-22,1895.0
2024-08-23,1867.0
2024-08-26,1881.0
2024-08-27,1883.5
2024-08-28,1924.0
2024-08-29,1909.5
2024-08-30,1858.0
2024-09-02,1805.0
2024-09-03,1790.0
2024-09-04,1684.0
2024-09-05,1659.0
2024-09-06,1640.0
2024-09-09,1652.0
2024-09-10,1695.5
2024-09-11,1718.0
2024-09-12,1718.0
2024-09-13,1787.0
