datetime,OI1909
2019-06-21,6880.0
2019-06-24,6883.0
2019-06-25,6902.0
2019-06-26,6881.0
2019-06-27,6929.0
2019-06-28,6910.0
2019-07-01,6847.0
2019-07-02,6836.0
2019-07-03,6852.0
2019-07-04,6917.0
2019-07-05,6877.0
2019-07-08,6887.0
2019-07-09,6834.0
2019-07-10,6836.0
2019-07-11,6849.0
2019-07-12,6815.0
2019-07-15,6944.0
2019-07-16,6927.0
2019-07-18,6967.0
2019-07-19,6929.0
2019-07-22,6931.0
2019-07-23,6949.0
2019-07-24,6964.0
2019-07-25,6937.0
2019-07-26,6920.0
2019-07-29,6989.0
2019-07-30,6964.0
2019-07-31,6933.0
2019-08-01,6948.0
2019-08-02,6957.0
2019-08-05,7006.0
2019-08-06,7013.0
2019-08-07,7008.0
2019-08-08,7054.0
2019-08-09,7169.0
2019-08-12,7208.0
2019-08-13,7288.0
2019-08-14,7205.0
2019-08-15,7215.0
2019-08-16,7238.0
2019-08-19,7239.0
2019-08-20,7275.0
2019-08-21,7254.0
2019-08-22,7345.0
2019-08-23,7335.0
2019-08-26,7465.0
2019-08-27,7358.0
2019-08-28,7403.0
2019-08-29,7370.0
2019-08-30,7376.0
2019-09-02,7390.0
2019-09-03,7340.0
2019-09-04,7379.0
2019-09-05,7355.0
2019-09-06,7302.0
2019-09-10,7283.0
2019-09-11,7259.0
2019-09-12,7290.0
2019-09-16,7312.0
