datetime,FG2205
2021-09-15,2087.0
2021-09-16,2097.0
2021-09-17,2101.0
2021-09-22,2081.0
2021-09-23,2126.0
2021-09-24,2118.0
2021-09-27,2164.0
2021-09-28,2178.0
2021-09-29,2119.0
2021-09-30,2169.0
2021-10-08,2267.0
2021-10-11,2362.0
2021-10-12,2279.0
2021-10-13,2328.0
2021-10-14,2316.0
2021-10-15,2273.0
2021-10-18,2246.0
2021-10-19,2368.0
2021-10-20,2312.0
2021-10-21,2176.0
2021-10-22,2129.0
2021-10-25,2012.0
2021-10-26,2046.0
2021-10-27,2014.0
2021-10-28,1950.0
2021-10-29,1860.0
2021-11-01,1798.0
2021-11-02,1662.0
2021-11-03,1790.0
2021-11-04,1733.0
2021-11-05,1756.0
2021-11-08,1757.0
2021-11-09,1758.0
2021-11-10,1663.0
2021-11-11,1777.0
2021-11-12,1783.0
2021-11-15,1756.0
2021-11-16,1768.0
2021-11-17,1710.0
2021-11-18,1681.0
2021-11-19,1735.0
2021-11-22,1762.0
2021-11-23,1740.0
2021-11-24,1812.0
2021-11-25,1826.0
2021-11-26,1800.0
2021-11-29,1871.0
2021-11-30,1839.0
2021-12-01,1917.0
2021-12-02,1914.0
2021-12-03,1943.0
2021-12-06,1921.0
2021-12-07,1892.0
2021-12-08,1819.0
2021-12-09,1821.0
2021-12-10,1779.0
2021-12-13,1829.0
2021-12-14,1837.0
2021-12-15,1783.0
2021-12-16,1808.0
2021-12-17,1825.0
2021-12-20,1781.0
2021-12-21,1827.0
2021-12-22,1796.0
2021-12-23,1803.0
2021-12-24,1751.0
2021-12-27,1777.0
2021-12-28,1747.0
2021-12-29,1759.0
2021-12-30,1737.0
2021-12-31,1705.0
2022-01-04,1703.0
2022-01-05,1733.0
2022-01-06,1806.0
2022-01-07,1854.0
2022-01-10,1894.0
2022-01-11,1923.0
2022-01-12,1964.0
2022-01-13,1942.0
2022-01-14,2068.0
2022-01-17,2068.0
2022-01-18,2085.0
2022-01-19,2131.0
2022-01-20,2126.0
2022-01-21,2190.0
2022-01-24,2135.0
2022-01-25,2119.0
2022-01-26,2135.0
2022-01-27,2218.0
2022-01-28,2240.0
2022-02-07,2343.0
2022-02-08,2324.0
2022-02-09,2274.0
2022-02-10,2359.0
2022-02-11,2169.0
2022-02-14,2243.0
2022-02-15,2178.0
2022-02-16,2182.0
2022-02-17,2075.0
2022-02-18,2053.0
2022-02-21,2053.0
2022-02-22,2005.0
2022-02-23,2023.0
2022-02-24,1970.0
2022-02-25,1891.0
2022-02-28,1897.0
2022-03-01,1933.0
2022-03-02,1925.0
2022-03-03,1910.0
2022-03-04,1936.0
2022-03-07,1972.0
2022-03-08,1937.0
2022-03-09,1878.0
2022-03-10,2005.0
2022-03-11,2004.0
2022-03-14,1903.0
2022-03-15,1885.0
2022-03-16,1928.0
2022-03-17,1918.0
2022-03-18,1916.0
2022-03-21,1857.0
2022-03-22,1861.0
2022-03-23,1899.0
2022-03-24,1908.0
2022-03-25,1996.0
2022-03-28,1969.0
2022-03-29,1976.0
2022-03-30,2012.0
2022-03-31,1993.0
2022-04-01,1973.0
2022-04-06,1876.0
2022-04-07,1889.0
2022-04-08,1900.0
2022-04-11,1896.0
2022-04-12,1928.0
2022-04-13,1876.0
2022-04-14,1895.0
2022-04-15,1872.0
2022-04-18,1898.0
2022-04-19,1944.0
2022-04-20,1940.0
2022-04-21,1937.0
2022-04-22,1904.0
2022-04-25,1880.0
2022-04-26,1853.0
2022-04-27,1832.0
2022-04-28,1857.0
2022-04-29,1783.0
2022-05-05,1800.0
2022-05-06,1814.0
2022-05-09,1779.0
2022-05-10,1763.0
2022-05-11,1763.0
2022-05-12,1731.0
2022-05-13,1702.0
2022-05-17,1794.0
2022-05-18,1760.0
