datetime,OI2109
2021-04-13,10230.0
2021-04-14,10315.0
2021-04-15,10232.0
2021-04-16,10431.0
2021-04-19,10376.0
2021-04-20,10405.0
2021-04-21,10608.0
2021-04-22,10729.0
2021-04-23,10848.0
2021-04-26,10587.0
2021-04-27,10599.0
2021-04-28,10458.0
2021-04-29,10488.0
2021-04-30,10410.0
2021-05-06,10971.0
2021-05-07,11028.0
2021-05-10,10951.0
2021-05-11,10846.0
2021-05-12,11097.0
2021-05-13,10975.0
2021-05-14,10704.0
2021-05-17,10607.0
2021-05-18,10742.0
2021-05-19,10608.0
2021-05-20,10466.0
2021-05-21,10219.0
2021-05-24,10282.0
2021-05-25,10371.0
2021-05-26,10436.0
2021-05-27,10205.0
2021-05-28,10441.0
2021-05-31,10441.0
2021-06-01,10460.0
2021-06-02,10719.0
2021-06-03,10938.0
2021-06-04,10826.0
2021-06-07,10879.0
2021-06-08,10655.0
2021-06-09,10658.0
2021-06-10,10732.0
2021-06-11,10563.0
2021-06-15,10211.0
2021-06-16,9939.0
2021-06-17,9856.0
2021-06-18,9542.0
2021-06-21,9598.0
2021-06-22,9627.0
2021-06-23,9766.0
2021-06-24,9749.0
2021-06-25,9898.0
2021-06-28,9977.0
2021-06-29,9842.0
2021-06-30,9958.0
2021-07-01,10201.0
2021-07-02,10314.0
2021-07-05,10311.0
2021-07-06,10319.0
2021-07-07,10104.0
2021-07-08,10030.0
2021-07-09,10103.0
2021-07-12,10142.0
2021-07-13,10305.0
2021-07-14,10477.0
2021-07-15,10574.0
2021-07-16,10585.0
2021-07-19,10622.0
2021-07-20,10767.0
2021-07-21,10632.0
2021-07-22,10438.0
2021-07-23,10471.0
2021-07-26,10337.0
2021-07-27,10482.0
2021-07-28,10322.0
2021-07-29,10295.0
2021-07-30,10165.0
2021-08-02,9994.0
2021-08-03,10068.0
2021-08-04,10267.0
2021-08-05,10260.0
2021-08-06,10218.0
2021-08-09,10185.0
2021-08-10,10237.0
2021-08-11,10551.0
2021-08-12,10584.0
2021-08-13,10666.0
2021-08-16,10727.0
2021-08-17,10831.0
2021-08-18,10742.0
2021-08-19,10694.0
2021-08-20,10697.0
2021-08-23,10661.0
2021-08-24,10729.0
2021-08-25,10877.0
2021-08-26,10838.0
2021-08-27,10764.0
2021-08-30,10716.0
2021-08-31,10868.0
2021-09-01,10820.0
2021-09-02,10850.0
2021-09-03,11079.0
2021-09-06,11082.0
2021-09-07,11062.0
2021-09-08,11029.0
2021-09-09,11003.0
2021-09-13,10883.0
