datetime,J2209
2022-05-24,3276.0
2022-05-25,3275.0
2022-05-26,3255.5
2022-05-27,3351.5
2022-05-30,3460.0
2022-05-31,3511.5
2022-06-01,3583.5
2022-06-02,3669.0
2022-06-06,3668.0
2022-06-07,3666.0
2022-06-08,3746.0
2022-06-09,3627.0
2022-06-10,3652.0
2022-06-13,3695.5
2022-06-14,3607.0
2022-06-15,3380.0
2022-06-16,3325.0
2022-06-17,3263.5
2022-06-20,2921.0
2022-06-21,2994.0
2022-06-22,2939.5
2022-06-23,3069.0
2022-06-24,3000.0
2022-06-27,3118.0
2022-06-28,3223.0
2022-06-29,3202.0
2022-06-30,3057.5
2022-07-01,3009.0
2022-07-04,2925.0
2022-07-05,2986.5
2022-07-06,3011.0
2022-07-07,3021.5
2022-07-08,2936.0
2022-07-11,2891.0
2022-07-12,2753.0
2022-07-13,2782.0
2022-07-14,2743.5
2022-07-15,2543.0
2022-07-18,2711.0
2022-07-19,2613.5
2022-07-20,2590.5
2022-07-21,2552.0
2022-07-22,2628.0
2022-07-25,2649.5
2022-07-26,2675.5
2022-07-27,2685.5
2022-07-28,2847.0
2022-07-29,2822.0
2022-08-01,2915.0
2022-08-02,2955.5
2022-08-03,2954.5
2022-08-04,2846.0
2022-08-05,2814.5
2022-08-08,2940.5
2022-08-09,2960.0
2022-08-10,2900.0
2022-08-11,2897.0
2022-08-12,2982.0
2022-08-15,2917.5
2022-08-16,3000.0
2022-08-17,2856.5
2022-08-18,2818.5
2022-08-19,2759.5
2022-08-22,2741.5
2022-08-23,2797.5
2022-08-24,2785.0
2022-08-25,2790.0
2022-08-26,2798.0
2022-08-29,2726.0
2022-08-30,2662.0
2022-08-31,2520.0
2022-09-01,2577.5
2022-09-02,2600.0
2022-09-05,2570.0
2022-09-06,2552.5
2022-09-07,2578.0
2022-09-08,2566.0
2022-09-09,2585.0
2022-09-13,2600.0
2022-09-14,2300.0
