datetime,OI2601
2025-11-27,9772.0
2025-11-28,9757.0
2025-12-01,9770.0
2025-12-02,9745.0
2025-12-03,9711.0
2025-12-04,9618.0
2025-12-05,9618.0
2025-12-08,9502.0
2025-12-09,9393.0
2025-12-10,9443.0
2025-12-11,9599.0
2025-12-12,9608.0
2025-12-15,9430.0
2025-12-16,9305.0
2025-12-17,9157.0
2025-12-18,9142.0
2025-12-19,8929.0
2025-12-22,9044.0
2025-12-23,9051.0
2025-12-24,9302.0
2025-12-25,9361.0
2025-12-26,9475.0
2025-12-29,9653.0
2025-12-30,9774.0
2025-12-31,9660.0
2026-01-05,9736.0
2026-01-06,9707.0
2026-01-07,9667.0
2026-01-08,9570.0
2026-01-12,9689.0
2026-01-13,9430.0
2026-01-15,9400.0
