datetime,PP2405
2023-12-12,7490.0
2023-12-13,7416.0
2023-12-14,7430.0
2023-12-15,7486.0
2023-12-18,7452.0
2023-12-19,7458.0
2023-12-20,7577.0
2023-12-21,7604.0
2023-12-22,7624.0
2023-12-25,7627.0
2023-12-26,7601.0
2023-12-27,7632.0
2023-12-28,7619.0
2023-12-29,7560.0
2024-01-02,7492.0
2024-01-03,7477.0
2024-01-04,7450.0
2024-01-05,7377.0
2024-01-08,7312.0
2024-01-09,7317.0
2024-01-10,7209.0
2024-01-11,7247.0
2024-01-12,7266.0
2024-01-15,7352.0
2024-01-16,7375.0
2024-01-17,7315.0
2024-01-18,7348.0
2024-01-19,7356.0
2024-01-22,7429.0
2024-01-23,7467.0
2024-01-24,7489.0
2024-01-25,7456.0
2024-01-26,7443.0
2024-01-29,7519.0
2024-01-30,7456.0
2024-01-31,7440.0
2024-02-01,7345.0
2024-02-02,7322.0
2024-02-05,7316.0
2024-02-06,7383.0
2024-02-07,7459.0
2024-02-08,7461.0
2024-02-19,7497.0
2024-02-20,7376.0
2024-02-21,7389.0
2024-02-22,7400.0
2024-02-23,7404.0
2024-02-26,7382.0
2024-02-27,7486.0
2024-02-28,7468.0
2024-02-29,7493.0
2024-03-01,7497.0
2024-03-04,7496.0
2024-03-05,7418.0
2024-03-06,7451.0
2024-03-07,7415.0
2024-03-08,7448.0
2024-03-11,7470.0
2024-03-12,7436.0
2024-03-13,7426.0
2024-03-14,7492.0
2024-03-15,7590.0
2024-03-18,7610.0
2024-03-19,7617.0
2024-03-20,7635.0
2024-03-21,7593.0
2024-03-22,7533.0
2024-03-25,7506.0
2024-03-26,7497.0
2024-03-27,7470.0
2024-03-28,7472.0
2024-03-29,7483.0
2024-04-01,7539.0
2024-04-02,7560.0
2024-04-03,7597.0
2024-04-08,7589.0
2024-04-09,7598.0
2024-04-10,7577.0
2024-04-11,7608.0
2024-04-12,7575.0
2024-04-15,7555.0
2024-04-16,7540.0
2024-04-17,7574.0
2024-04-18,7570.0
2024-04-19,7608.0
2024-04-22,7585.0
2024-04-23,7521.0
2024-04-24,7533.0
2024-04-25,7542.0
2024-04-26,7592.0
2024-04-29,7598.0
2024-04-30,7574.0
2024-05-06,7492.0
2024-05-07,7545.0
2024-05-08,7555.0
2024-05-09,7520.0
2024-05-10,7500.0
2024-05-13,7549.0
2024-05-14,7505.0
2024-05-15,7505.0
2024-05-16,7565.0
2024-05-17,7315.0
