datetime,SA2201
2021-08-24,2735.0
2021-08-25,2730.0
2021-08-26,2647.0
2021-08-27,2694.0
2021-08-30,2718.0
2021-08-31,2689.0
2021-09-01,2704.0
2021-09-02,2687.0
2021-09-03,2727.0
2021-09-06,2739.0
2021-09-07,2865.0
2021-09-08,2903.0
2021-09-09,2984.0
2021-09-10,2964.0
2021-09-13,2958.0
2021-09-14,2882.0
2021-09-15,2888.0
2021-09-16,3000.0
2021-09-17,2912.0
2021-09-22,3174.0
2021-09-23,3216.0
2021-09-24,3118.0
2021-09-27,3384.0
2021-09-28,3390.0
2021-09-29,3435.0
2021-09-30,3512.0
2021-10-08,3362.0
2021-10-11,3500.0
2021-10-12,3583.0
2021-10-13,3478.0
2021-10-14,3430.0
2021-10-15,3435.0
2021-10-18,3570.0
2021-10-19,3459.0
2021-10-20,3221.0
2021-10-21,3134.0
2021-10-22,3010.0
2021-10-25,2828.0
2021-10-26,2778.0
2021-10-27,2833.0
2021-10-28,2860.0
2021-10-29,2801.0
2021-11-01,2604.0
2021-11-02,2563.0
2021-11-03,2802.0
2021-11-04,2638.0
2021-11-05,2565.0
2021-11-08,2513.0
2021-11-09,2560.0
2021-11-10,2512.0
2021-11-11,2684.0
2021-11-12,2527.0
2021-11-15,2497.0
2021-11-16,2544.0
2021-11-17,2607.0
2021-11-18,2586.0
2021-11-19,2699.0
2021-11-22,2684.0
2021-11-23,2650.0
2021-11-24,2684.0
2021-11-25,2654.0
2021-11-26,2551.0
2021-11-29,2623.0
2021-11-30,2619.0
2021-12-01,2688.0
2021-12-02,2641.0
2021-12-03,2640.0
2021-12-06,2639.0
2021-12-07,2632.0
2021-12-08,2391.0
2021-12-09,2302.0
2021-12-10,2392.0
2021-12-13,2422.0
2021-12-14,2447.0
2021-12-15,2375.0
2021-12-16,2468.0
2021-12-17,2473.0
2021-12-20,2436.0
2021-12-21,2492.0
2021-12-22,2507.0
2021-12-23,2481.0
2021-12-24,2449.0
2021-12-27,2431.0
2021-12-28,2414.0
2021-12-29,2412.0
2021-12-30,2355.0
2021-12-31,2160.0
2022-01-04,2200.0
2022-01-05,2225.0
2022-01-06,2271.0
2022-01-07,2236.0
2022-01-10,2261.0
2022-01-11,2306.0
2022-01-12,2298.0
2022-01-13,2296.0
2022-01-14,2400.0
2022-01-17,2370.0
