datetime,FG2001
2019-09-26,1430.0
2019-09-27,1445.0
2019-09-30,1459.0
2019-10-08,1453.0
2019-10-09,1445.0
2019-10-10,1446.0
2019-10-11,1459.0
2019-10-14,1454.0
2019-10-15,1459.0
2019-10-16,1453.0
2019-10-17,1438.0
2019-10-18,1492.0
2019-10-21,1514.0
2019-10-22,1502.0
2019-10-23,1511.0
2019-10-24,1513.0
2019-10-25,1505.0
2019-10-28,1493.0
2019-10-29,1489.0
2019-10-30,1482.0
2019-10-31,1485.0
2019-11-01,1496.0
2019-11-04,1487.0
2019-11-05,1494.0
2019-11-06,1486.0
2019-11-07,1491.0
2019-11-08,1499.0
2019-11-11,1480.0
2019-11-12,1475.0
2019-11-13,1480.0
2019-11-14,1494.0
2019-11-15,1491.0
2019-11-18,1484.0
2019-11-19,1482.0
2019-11-20,1482.0
2019-11-21,1445.0
2019-11-22,1450.0
2019-11-25,1455.0
2019-11-26,1453.0
2019-11-27,1467.0
2019-11-28,1469.0
2019-11-29,1473.0
2019-12-02,1470.0
2019-12-03,1469.0
2019-12-04,1476.0
2019-12-05,1459.0
2019-12-06,1465.0
2019-12-09,1472.0
2019-12-10,1468.0
2019-12-11,1470.0
2019-12-12,1464.0
2019-12-13,1476.0
2019-12-16,1488.0
2019-12-17,1478.0
2019-12-18,1494.0
2019-12-19,1490.0
2019-12-20,1492.0
2019-12-23,1484.0
2019-12-24,1493.0
2019-12-25,1484.0
2019-12-26,1484.0
2019-12-27,1485.0
2019-12-30,1484.0
2019-12-31,1510.0
2020-01-02,1510.0
2020-01-03,1519.0
2020-01-06,1530.0
2020-01-07,1540.0
2020-01-09,1510.0
2020-01-10,1540.0
2020-01-13,1540.0
