datetime,SF2605
2026-04-28,5642.0
2026-04-29,5720.0
2026-04-30,5722.0
2026-05-06,5746.0
2026-05-07,5812.0
2026-05-08,5702.0
2026-05-11,5684.0
2026-05-12,5692.0
2026-05-13,5694.0
2026-05-14,5710.0
2026-05-15,5580.0
