datetime,SM2501
2024-08-27,6350.0
2024-08-28,6406.0
2024-08-29,6420.0
2024-08-30,6412.0
2024-09-02,6288.0
2024-09-03,6260.0
2024-09-04,6194.0
2024-09-05,6164.0
2024-09-06,6172.0
2024-09-09,6108.0
2024-09-10,6040.0
2024-09-11,6092.0
2024-09-12,6098.0
2024-09-13,5994.0
2024-09-18,5924.0
2024-09-19,6108.0
2024-09-20,6038.0
2024-09-23,5964.0
2024-09-24,6076.0
2024-09-25,6170.0
2024-09-26,6178.0
2024-09-27,6302.0
2024-09-30,6658.0
2024-10-08,6346.0
2024-10-09,6384.0
2024-10-10,6376.0
2024-10-11,6388.0
2024-10-14,6366.0
2024-10-15,6372.0
2024-10-16,6284.0
2024-10-17,6122.0
2024-10-18,6166.0
2024-10-21,6128.0
2024-10-22,6110.0
2024-10-23,6112.0
2024-10-24,6118.0
2024-10-25,6298.0
2024-10-28,6396.0
2024-10-29,6342.0
2024-10-30,6360.0
2024-10-31,6398.0
2024-11-01,6342.0
2024-11-04,6424.0
2024-11-05,6414.0
2024-11-06,6376.0
2024-11-07,6492.0
2024-11-08,6382.0
2024-11-11,6252.0
2024-11-12,6284.0
2024-11-13,6336.0
2024-11-14,6256.0
2024-11-15,6172.0
2024-11-18,6206.0
2024-11-19,6244.0
2024-11-20,6306.0
2024-11-21,6328.0
2024-11-22,6320.0
2024-11-25,6336.0
2024-11-26,6370.0
2024-11-27,6394.0
2024-11-28,6412.0
2024-11-29,6366.0
2024-12-02,6400.0
2024-12-03,6340.0
2024-12-04,6296.0
2024-12-05,6248.0
2024-12-06,6288.0
2024-12-09,6222.0
2024-12-10,6304.0
2024-12-11,6348.0
2024-12-12,6328.0
2024-12-13,6234.0
2024-12-16,6248.0
2024-12-17,6238.0
2024-12-18,6184.0
2024-12-19,6160.0
2024-12-20,6098.0
2024-12-23,6092.0
2024-12-24,6100.0
2024-12-25,6072.0
2024-12-26,6016.0
2024-12-27,5970.0
2024-12-30,5984.0
2024-12-31,5960.0
2025-01-02,6002.0
2025-01-03,5986.0
2025-01-06,5938.0
2025-01-07,5924.0
2025-01-08,5918.0
2025-01-09,5962.0
2025-01-10,6172.0
2025-01-13,6208.0
2025-01-14,6348.0
2025-01-15,6570.0
