datetime,B2509
2025-03-07,3638.0
2025-03-10,3683.0
2025-03-11,3608.0
2025-03-12,3593.0
2025-03-13,3638.0
2025-03-14,3670.0
2025-03-17,3665.0
2025-03-18,3686.0
2025-03-19,3677.0
2025-03-20,3639.0
2025-03-21,3632.0
2025-03-24,3620.0
2025-03-25,3612.0
2025-03-26,3594.0
2025-03-27,3607.0
2025-03-28,3617.0
2025-03-31,3660.0
2025-04-01,3610.0
2025-04-02,3648.0
2025-04-03,3683.0
2025-04-07,3660.0
2025-04-08,3741.0
2025-04-09,3700.0
2025-04-10,3667.0
2025-04-11,3688.0
2025-04-14,3711.0
2025-04-15,3672.0
2025-04-16,3597.0
2025-04-17,3625.0
2025-04-18,3616.0
2025-04-21,3652.0
2025-04-22,3686.0
2025-04-23,3690.0
2025-04-24,3700.0
2025-04-25,3693.0
2025-04-28,3617.0
2025-04-29,3575.0
2025-04-30,3560.0
2025-05-06,3536.0
2025-05-07,3553.0
2025-05-08,3545.0
2025-05-09,3530.0
2025-05-12,3546.0
2025-05-13,3525.0
2025-05-14,3572.0
2025-05-15,3555.0
2025-05-16,3520.0
2025-05-19,3513.0
2025-05-20,3529.0
2025-05-21,3565.0
2025-05-22,3557.0
2025-05-23,3571.0
2025-05-26,3552.0
2025-05-27,3577.0
2025-05-28,3565.0
2025-05-29,3572.0
2025-05-30,3559.0
2025-06-03,3536.0
2025-06-04,3540.0
2025-06-05,3555.0
2025-06-06,3618.0
2025-06-09,3630.0
2025-06-10,3640.0
2025-06-11,3644.0
2025-06-12,3640.0
2025-06-13,3651.0
2025-06-16,3689.0
2025-06-17,3718.0
2025-06-18,3728.0
2025-06-19,3764.0
2025-06-20,3750.0
2025-06-23,3719.0
2025-06-24,3683.0
2025-06-25,3651.0
2025-06-26,3603.0
2025-06-27,3603.0
2025-06-30,3611.0
2025-07-01,3601.0
2025-07-02,3603.0
2025-07-03,3603.0
2025-07-04,3589.0
2025-07-07,3566.0
2025-07-08,3582.0
2025-07-09,3582.0
2025-07-10,3597.0
2025-07-11,3619.0
2025-07-14,3637.0
2025-07-15,3628.0
2025-07-16,3630.0
2025-07-17,3685.0
2025-07-18,3726.0
2025-07-21,3718.0
2025-07-22,3723.0
2025-07-23,3724.0
2025-07-24,3671.0
2025-07-25,3661.0
2025-07-28,3620.0
2025-07-29,3645.0
2025-07-30,3671.0
2025-07-31,3658.0
2025-08-01,3688.0
2025-08-04,3686.0
2025-08-05,3707.0
2025-08-06,3729.0
2025-08-07,3741.0
2025-08-08,3749.0
2025-08-11,3726.0
2025-08-12,3754.0
2025-08-13,3829.0
2025-08-14,3807.0
2025-08-15,3792.0
2025-08-18,3800.0
2025-08-19,3803.0
2025-08-20,3777.0
2025-08-21,3728.0
2025-08-22,3710.0
2025-08-25,3724.0
2025-08-26,3714.0
2025-08-27,3671.0
2025-08-28,3651.0
2025-08-29,3770.0
2025-09-01,3660.0
2025-09-04,3699.0
2025-09-12,3681.0
