datetime,V2205
2021-11-24,8811.0
2021-11-25,8855.0
2021-11-26,8440.0
2021-11-29,8588.0
2021-11-30,8364.0
2021-12-01,8486.0
2021-12-02,8172.0
2021-12-03,8265.0
2021-12-06,8387.0
2021-12-07,8428.0
2021-12-08,8139.0
2021-12-09,8178.0
2021-12-10,8177.0
2021-12-13,8223.0
2021-12-14,8258.0
2021-12-15,8050.0
2021-12-16,8124.0
2021-12-17,8338.0
2021-12-20,8281.0
2021-12-21,8423.0
2021-12-22,8359.0
2021-12-23,8501.0
2021-12-24,8489.0
2021-12-27,8239.0
2021-12-28,8483.0
2021-12-29,8484.0
2021-12-30,8478.0
2021-12-31,8321.0
2022-01-04,8578.0
2022-01-05,8425.0
2022-01-06,8426.0
2022-01-07,8489.0
2022-01-10,8262.0
2022-01-11,8360.0
2022-01-12,8507.0
2022-01-13,8501.0
2022-01-14,8776.0
2022-01-17,8575.0
2022-01-18,8661.0
2022-01-19,8715.0
2022-01-20,8848.0
2022-01-21,8856.0
2022-01-24,8676.0
2022-01-25,8696.0
2022-01-26,8825.0
2022-01-27,8845.0
2022-01-28,8738.0
2022-02-07,9267.0
2022-02-08,9245.0
2022-02-09,9128.0
2022-02-10,9339.0
2022-02-11,9070.0
2022-02-14,8927.0
2022-02-15,8715.0
2022-02-16,8771.0
2022-02-17,8478.0
2022-02-18,8650.0
2022-02-21,8587.0
2022-02-22,8510.0
2022-02-23,8543.0
2022-02-24,8566.0
2022-02-25,8501.0
2022-02-28,8534.0
2022-03-01,8663.0
2022-03-02,8922.0
2022-03-03,9027.0
2022-03-04,8931.0
2022-03-07,9176.0
2022-03-08,9190.0
2022-03-09,9227.0
2022-03-10,9100.0
2022-03-11,9156.0
2022-03-14,8976.0
2022-03-15,8758.0
2022-03-16,8968.0
2022-03-17,9042.0
2022-03-18,9074.0
2022-03-21,8911.0
2022-03-22,9045.0
2022-03-23,9013.0
2022-03-24,9048.0
2022-03-25,9152.0
2022-03-28,9248.0
2022-03-29,9291.0
2022-03-30,9319.0
2022-03-31,9242.0
2022-04-01,9454.0
2022-04-06,9282.0
2022-04-07,9252.0
2022-04-08,9166.0
2022-04-11,9064.0
2022-04-12,9242.0
2022-04-13,9117.0
2022-04-14,9141.0
2022-04-15,9073.0
2022-04-18,9200.0
2022-04-19,9081.0
2022-04-20,9199.0
2022-04-21,9092.0
2022-04-22,8948.0
2022-04-25,8778.0
2022-04-26,8829.0
2022-04-27,8908.0
2022-04-28,8884.0
2022-04-29,8820.0
2022-05-05,8898.0
2022-05-06,8980.0
2022-05-09,8869.0
2022-05-10,8705.0
2022-05-11,8750.0
2022-05-12,8889.0
2022-05-16,8850.0
2022-05-17,8890.0
2022-05-18,8890.0
