datetime,SM2409
2024-06-04,8608.0
2024-06-05,8328.0
2024-06-06,8396.0
2024-06-07,8522.0
2024-06-11,8456.0
2024-06-12,8464.0
2024-06-13,7884.0
2024-06-14,7622.0
2024-06-17,7604.0
2024-06-18,7990.0
2024-06-19,7954.0
2024-06-20,7968.0
2024-06-21,7918.0
2024-06-24,7740.0
2024-06-25,7816.0
2024-06-26,7684.0
2024-06-27,7448.0
2024-06-28,7628.0
2024-07-01,7530.0
2024-07-02,7528.0
2024-07-03,7592.0
2024-07-04,7624.0
2024-07-05,7590.0
2024-07-08,7456.0
2024-07-09,7338.0
2024-07-10,7088.0
2024-07-11,7172.0
2024-07-12,7082.0
2024-07-15,7032.0
2024-07-16,7048.0
2024-07-17,6884.0
2024-07-18,6920.0
2024-07-19,7016.0
2024-07-22,6978.0
2024-07-23,6868.0
2024-07-24,6988.0
2024-07-25,6932.0
2024-07-26,6832.0
2024-07-29,6670.0
2024-07-30,6468.0
2024-07-31,6474.0
2024-08-01,6438.0
2024-08-02,6464.0
2024-08-05,6478.0
2024-08-06,6346.0
2024-08-07,6290.0
2024-08-08,6140.0
2024-08-09,6270.0
2024-08-12,6214.0
2024-08-13,6308.0
2024-08-14,6272.0
2024-08-15,6180.0
2024-08-16,6194.0
2024-08-19,6090.0
2024-08-20,6082.0
2024-08-21,6150.0
2024-08-22,6052.0
2024-08-23,5988.0
2024-08-26,6068.0
2024-08-27,6092.0
2024-08-28,6146.0
2024-08-29,6150.0
2024-08-30,6120.0
2024-09-02,6014.0
2024-09-03,6000.0
2024-09-04,5938.0
2024-09-05,5910.0
2024-09-06,5908.0
2024-09-09,5850.0
2024-09-10,5820.0
2024-09-11,5842.0
2024-09-12,5838.0
2024-09-13,5750.0
