datetime,TA2109
2021-04-07,4662.0
2021-04-08,4504.0
2021-04-09,4468.0
2021-04-12,4438.0
2021-04-13,4502.0
2021-04-14,4586.0
2021-04-15,4704.0
2021-04-16,4740.0
2021-04-19,4740.0
2021-04-20,4740.0
2021-04-21,4684.0
2021-04-22,4620.0
2021-04-23,4646.0
2021-04-26,4628.0
2021-04-27,4768.0
2021-04-28,4872.0
2021-04-29,4874.0
2021-04-30,4816.0
2021-05-06,4886.0
2021-05-07,4904.0
2021-05-10,4896.0
2021-05-11,4782.0
2021-05-12,4890.0
2021-05-13,4684.0
2021-05-14,4604.0
2021-05-17,4666.0
2021-05-18,4776.0
2021-05-19,4660.0
2021-05-20,4672.0
2021-05-21,4586.0
2021-05-24,4638.0
2021-05-25,4728.0
2021-05-26,4718.0
2021-05-27,4652.0
2021-05-28,4696.0
2021-05-31,4748.0
2021-06-01,4842.0
2021-06-02,4798.0
2021-06-03,4802.0
2021-06-04,4734.0
2021-06-07,4652.0
2021-06-08,4630.0
2021-06-09,4690.0
2021-06-10,4634.0
2021-06-11,4738.0
2021-06-15,4752.0
2021-06-16,4880.0
2021-06-17,4904.0
2021-06-18,4730.0
2021-06-21,4766.0
2021-06-22,4910.0
2021-06-23,4984.0
2021-06-24,5006.0
2021-06-25,5180.0
2021-06-28,5196.0
2021-06-29,5044.0
2021-06-30,5074.0
2021-07-01,5060.0
2021-07-02,5108.0
2021-07-05,5296.0
2021-07-06,5378.0
2021-07-07,5108.0
2021-07-08,4962.0
2021-07-09,5038.0
2021-07-12,5062.0
2021-07-13,5180.0
2021-07-14,5204.0
2021-07-15,5078.0
2021-07-16,5104.0
2021-07-19,5162.0
2021-07-20,4974.0
2021-07-21,5190.0
2021-07-22,5330.0
2021-07-23,5358.0
2021-07-26,5324.0
2021-07-27,5360.0
2021-07-28,5396.0
2021-07-29,5510.0
2021-07-30,5512.0
2021-08-02,5500.0
2021-08-03,5362.0
2021-08-04,5426.0
2021-08-05,5172.0
2021-08-06,5416.0
2021-08-09,5266.0
2021-08-10,5318.0
2021-08-11,5296.0
2021-08-12,5292.0
2021-08-13,5276.0
2021-08-16,5154.0
2021-08-17,5174.0
2021-08-18,5082.0
2021-08-19,4956.0
2021-08-20,4912.0
2021-08-23,4900.0
2021-08-24,4950.0
2021-08-25,4954.0
2021-08-26,4918.0
2021-08-27,4958.0
2021-08-30,4882.0
2021-08-31,4806.0
2021-09-01,4798.0
2021-09-02,4702.0
2021-09-03,4792.0
2021-09-06,4780.0
2021-09-07,4752.0
2021-09-08,4640.0
2021-09-09,4658.0
2021-09-10,4648.0
2021-09-13,4734.0
2021-09-14,4852.0
