datetime,SM2405
2023-09-22,6956.0
2023-09-25,6882.0
2023-09-26,6930.0
2023-09-27,6920.0
2023-09-28,6862.0
2023-10-09,6766.0
2023-10-10,6700.0
2023-10-11,6646.0
2023-10-12,6632.0
2023-10-13,6580.0
2023-10-16,6588.0
2023-10-17,6568.0
2023-10-18,6560.0
2023-10-19,6552.0
2023-10-20,6510.0
2023-10-23,6498.0
2023-10-24,6512.0
2023-10-25,6562.0
2023-10-26,6584.0
2023-10-27,6650.0
2023-10-30,6664.0
2023-10-31,6592.0
2023-11-01,6608.0
2023-11-02,6590.0
2023-11-03,6682.0
2023-11-06,6648.0
2023-11-07,6702.0
2023-11-08,6728.0
2023-11-09,6714.0
2023-11-10,6722.0
2023-11-13,6696.0
2023-11-14,6684.0
2023-11-15,6746.0
2023-11-16,6760.0
2023-11-17,6634.0
2023-11-20,6560.0
2023-11-21,6522.0
2023-11-22,6480.0
2023-11-23,6494.0
2023-11-24,6486.0
2023-11-27,6464.0
2023-11-28,6448.0
2023-11-29,6426.0
2023-11-30,6408.0
2023-12-01,6362.0
2023-12-04,6398.0
2023-12-05,6326.0
2023-12-06,6306.0
2023-12-07,6312.0
2023-12-08,6444.0
2023-12-11,6456.0
2023-12-12,6484.0
2023-12-13,6418.0
2023-12-14,6426.0
2023-12-15,6494.0
2023-12-18,6490.0
2023-12-19,6456.0
2023-12-20,6480.0
2023-12-21,6534.0
2023-12-22,6570.0
2023-12-25,6556.0
2023-12-26,6484.0
2023-12-27,6546.0
2023-12-28,6476.0
2023-12-29,6398.0
2024-01-02,6398.0
2024-01-03,6456.0
2024-01-04,6432.0
2024-01-05,6420.0
2024-01-08,6360.0
2024-01-09,6356.0
2024-01-10,6342.0
2024-01-11,6362.0
2024-01-12,6364.0
2024-01-15,6374.0
2024-01-16,6378.0
2024-01-17,6378.0
2024-01-18,6410.0
2024-01-19,6428.0
2024-01-22,6390.0
2024-01-23,6354.0
2024-01-24,6370.0
2024-01-25,6380.0
2024-01-26,6444.0
2024-01-29,6474.0
2024-01-30,6436.0
2024-01-31,6360.0
2024-02-01,6296.0
2024-02-02,6268.0
2024-02-05,6252.0
2024-02-06,6252.0
2024-02-07,6250.0
2024-02-08,6320.0
2024-02-19,6298.0
2024-02-20,6310.0
2024-02-21,6320.0
2024-02-22,6356.0
2024-02-23,6354.0
2024-02-26,6344.0
2024-02-27,6352.0
2024-02-28,6364.0
2024-02-29,6368.0
2024-03-01,6364.0
2024-03-04,6308.0
2024-03-05,6294.0
2024-03-06,6284.0
2024-03-07,6284.0
2024-03-08,6274.0
2024-03-11,6212.0
2024-03-12,6228.0
2024-03-13,6220.0
2024-03-14,6184.0
2024-03-15,6122.0
2024-03-18,6162.0
2024-03-19,6176.0
2024-03-20,6154.0
2024-03-21,6178.0
2024-03-22,6188.0
2024-03-25,6194.0
2024-03-26,6108.0
2024-03-27,6100.0
2024-03-28,6120.0
2024-03-29,6094.0
2024-04-01,6090.0
2024-04-02,6114.0
2024-04-03,6132.0
2024-04-08,6198.0
2024-04-09,6250.0
2024-04-10,6216.0
2024-04-11,6238.0
2024-04-12,6270.0
2024-04-15,6286.0
2024-04-16,6272.0
2024-04-17,6304.0
2024-04-18,6390.0
2024-04-19,6404.0
2024-04-22,6590.0
2024-04-23,6566.0
2024-04-24,6946.0
2024-04-25,7140.0
2024-04-26,7344.0
2024-04-29,7708.0
2024-04-30,7802.0
2024-05-06,7780.0
2024-05-07,7972.0
2024-05-08,8128.0
2024-05-09,8264.0
2024-05-10,8650.0
2024-05-13,8980.0
2024-05-14,8344.0
2024-05-15,8060.0
2024-05-16,8160.0
2024-05-17,8136.0
