datetime,FG2209
2022-02-10,2348.0
2022-02-11,2163.0
2022-02-14,2224.0
2022-02-15,2156.0
2022-02-16,2157.0
2022-02-17,2056.0
2022-02-18,2040.0
2022-02-21,2059.0
2022-02-22,2011.0
2022-02-23,2027.0
2022-02-24,1992.0
2022-02-25,1900.0
2022-02-28,1896.0
2022-03-01,1959.0
2022-03-02,1958.0
2022-03-03,1944.0
2022-03-04,1974.0
2022-03-07,2013.0
2022-03-08,1993.0
2022-03-09,1933.0
2022-03-10,2045.0
2022-03-11,2045.0
2022-03-14,1951.0
2022-03-15,1911.0
2022-03-16,1969.0
2022-03-17,1970.0
2022-03-18,1977.0
2022-03-21,1924.0
2022-03-22,1927.0
2022-03-23,1962.0
2022-03-24,1975.0
2022-03-25,2085.0
2022-03-28,2056.0
2022-03-29,2069.0
2022-03-30,2125.0
2022-03-31,2111.0
2022-04-01,2120.0
2022-04-06,2039.0
2022-04-07,2014.0
2022-04-08,2040.0
2022-04-11,2027.0
2022-04-12,2075.0
2022-04-13,2019.0
2022-04-14,2020.0
2022-04-15,1992.0
2022-04-18,2031.0
2022-04-19,2081.0
2022-04-20,2066.0
2022-04-21,2069.0
2022-04-22,2016.0
2022-04-25,1875.0
2022-04-26,1834.0
2022-04-27,1838.0
2022-04-28,1868.0
2022-04-29,1882.0
2022-05-05,1885.0
2022-05-06,1855.0
2022-05-09,1825.0
2022-05-10,1791.0
2022-05-11,1815.0
2022-05-12,1772.0
2022-05-13,1778.0
2022-05-16,1807.0
2022-05-17,1791.0
2022-05-18,1766.0
2022-05-19,1809.0
2022-05-20,1816.0
2022-05-23,1771.0
2022-05-24,1751.0
2022-05-25,1776.0
2022-05-26,1761.0
2022-05-27,1748.0
2022-05-30,1762.0
2022-05-31,1775.0
2022-06-01,1780.0
2022-06-02,1780.0
2022-06-06,1799.0
2022-06-07,1830.0
2022-06-08,1842.0
2022-06-09,1784.0
2022-06-10,1764.0
2022-06-13,1763.0
2022-06-14,1687.0
2022-06-15,1689.0
2022-06-16,1687.0
2022-06-17,1702.0
2022-06-20,1713.0
2022-06-21,1653.0
2022-06-22,1622.0
2022-06-23,1657.0
2022-06-24,1643.0
2022-06-27,1645.0
2022-06-28,1656.0
2022-06-29,1664.0
2022-06-30,1644.0
2022-07-01,1616.0
2022-07-04,1596.0
2022-07-05,1591.0
2022-07-06,1585.0
2022-07-07,1561.0
2022-07-08,1541.0
2022-07-11,1530.0
2022-07-12,1543.0
2022-07-13,1559.0
2022-07-14,1528.0
2022-07-15,1528.0
2022-07-18,1547.0
2022-07-19,1493.0
2022-07-20,1473.0
2022-07-21,1422.0
2022-07-22,1406.0
2022-07-25,1442.0
2022-07-26,1448.0
2022-07-27,1454.0
2022-07-28,1477.0
2022-07-29,1494.0
2022-08-01,1474.0
2022-08-02,1523.0
2022-08-03,1538.0
2022-08-04,1550.0
2022-08-05,1550.0
2022-08-08,1570.0
2022-08-09,1577.0
2022-08-10,1569.0
2022-08-11,1616.0
2022-08-12,1610.0
2022-08-15,1595.0
2022-08-16,1591.0
2022-08-17,1563.0
2022-08-18,1560.0
2022-08-19,1546.0
2022-08-22,1571.0
2022-08-23,1577.0
2022-08-24,1586.0
2022-08-25,1592.0
2022-08-26,1597.0
2022-08-29,1585.0
2022-08-30,1548.0
2022-08-31,1481.0
2022-09-01,1460.0
2022-09-02,1432.0
2022-09-05,1490.0
2022-09-06,1457.0
2022-09-07,1446.0
2022-09-08,1491.0
2022-09-09,1446.0
2022-09-13,1442.0
2022-09-14,1431.0
2022-09-15,1430.0
