datetime,V2605
2026-03-11,5571.0
2026-03-12,5620.0
2026-03-13,5724.0
2026-03-16,5849.0
2026-03-17,5901.0
2026-03-18,5735.0
2026-03-19,5860.0
2026-03-20,5875.0
2026-03-23,6251.0
2026-03-24,5853.0
2026-03-25,5703.0
2026-03-26,5650.0
2026-03-27,5615.0
2026-03-30,5551.0
2026-03-31,5353.0
2026-04-01,5256.0
2026-04-02,5494.0
2026-04-03,5428.0
2026-04-07,5398.0
2026-04-08,5160.0
2026-04-09,5093.0
2026-04-10,4952.0
2026-04-13,4968.0
2026-04-14,4917.0
2026-04-15,4974.0
2026-04-16,4977.0
2026-04-17,4959.0
2026-04-20,5005.0
2026-04-21,4988.0
2026-04-22,5079.0
2026-04-23,5036.0
2026-04-24,5003.0
2026-04-27,5075.0
2026-04-28,5205.0
2026-04-29,5131.0
2026-04-30,5104.0
2026-05-06,5151.0
2026-05-07,4993.0
2026-05-08,4972.0
2026-05-11,4968.0
2026-05-12,4934.0
2026-05-13,5050.0
2026-05-14,4892.0
2026-05-15,4859.0
2026-05-18,4935.0
2026-05-19,4873.0
