datetime,V2105
2020-09-24,6400.0
2020-09-25,6410.0
2020-09-28,6395.0
2020-09-29,6410.0
2020-09-30,6350.0
2020-10-09,6510.0
2020-10-12,6590.0
2020-10-13,6575.0
2020-10-14,6590.0
2020-10-15,6555.0
2020-10-16,6595.0
2020-10-19,6570.0
2020-10-20,6555.0
2020-10-21,6500.0
2020-10-22,6485.0
2020-10-23,6470.0
2020-10-26,6495.0
2020-10-27,6520.0
2020-10-28,6590.0
2020-10-29,6525.0
2020-10-30,6590.0
2020-11-02,6680.0
2020-11-03,6730.0
2020-11-04,6740.0
2020-11-05,6700.0
2020-11-06,6760.0
2020-11-09,6835.0
2020-11-10,6710.0
2020-11-11,6715.0
2020-11-12,6695.0
2020-11-13,6885.0
2020-11-16,6915.0
2020-11-17,6985.0
2020-11-18,6995.0
2020-11-19,6970.0
2020-11-20,6850.0
2020-11-23,6955.0
2020-11-24,6925.0
2020-11-25,6935.0
2020-11-26,6925.0
2020-11-27,7065.0
2020-11-30,7005.0
2020-12-01,7215.0
2020-12-02,7200.0
2020-12-03,7200.0
2020-12-04,7350.0
2020-12-07,7505.0
2020-12-08,7455.0
2020-12-09,7655.0
2020-12-10,7735.0
2020-12-11,7915.0
2020-12-14,7600.0
2020-12-15,7635.0
2020-12-16,7545.0
2020-12-17,7470.0
2020-12-18,7520.0
2020-12-21,7620.0
2020-12-22,7460.0
2020-12-23,7475.0
2020-12-24,7410.0
2020-12-25,7225.0
2020-12-28,7090.0
2020-12-29,7080.0
2020-12-30,7095.0
2020-12-31,7130.0
2021-01-04,7210.0
2021-01-05,7170.0
2021-01-06,7190.0
2021-01-07,7175.0
2021-01-08,7005.0
2021-01-11,6940.0
2021-01-12,7025.0
2021-01-13,7040.0
2021-01-14,7020.0
2021-01-15,7040.0
2021-01-18,7190.0
2021-01-19,7200.0
2021-01-20,7205.0
2021-01-21,7390.0
2021-01-22,7415.0
2021-01-25,7270.0
2021-01-26,7265.0
2021-01-27,7340.0
2021-01-28,7420.0
2021-01-29,7430.0
2021-02-01,7280.0
2021-02-02,7305.0
2021-02-03,7445.0
2021-02-04,7640.0
2021-02-05,7625.0
2021-02-08,7640.0
2021-02-09,7720.0
2021-02-10,7720.0
2021-02-18,8000.0
2021-02-19,8220.0
2021-02-22,8610.0
2021-02-23,8610.0
2021-02-24,8520.0
2021-02-25,8500.0
2021-02-26,8505.0
2021-03-01,8340.0
2021-03-02,8345.0
2021-03-03,8540.0
2021-03-04,8375.0
2021-03-05,8430.0
2021-03-08,8695.0
2021-03-09,8560.0
2021-03-10,8455.0
2021-03-11,8705.0
2021-03-12,8750.0
2021-03-15,9150.0
2021-03-16,9085.0
2021-03-17,9070.0
2021-03-18,8875.0
2021-03-19,8770.0
2021-03-22,8795.0
2021-03-23,8650.0
2021-03-24,8610.0
2021-03-25,8695.0
2021-03-26,8920.0
2021-03-29,8795.0
2021-03-30,8640.0
2021-03-31,8540.0
2021-04-01,8795.0
2021-04-02,8930.0
2021-04-06,8940.0
2021-04-07,8875.0
2021-04-08,8870.0
2021-04-09,8735.0
2021-04-12,8610.0
2021-04-13,8595.0
2021-04-14,8715.0
2021-04-15,8790.0
2021-04-16,8890.0
2021-04-19,8925.0
2021-04-20,8905.0
2021-04-21,8780.0
2021-04-22,9055.0
2021-04-23,9175.0
2021-04-26,9030.0
2021-04-27,9110.0
2021-04-28,9165.0
2021-04-29,9115.0
2021-04-30,9160.0
2021-05-06,9350.0
2021-05-07,9445.0
2021-05-10,9545.0
2021-05-11,9465.0
2021-05-12,9540.0
2021-05-13,9330.0
2021-05-14,9300.0
2021-05-17,9320.0
2021-05-18,9500.0
2021-05-19,9995.0
