datetime,L2605
2025-09-16,7275.0
2025-09-17,7289.0
2025-09-18,7233.0
2025-09-19,7223.0
2025-09-22,7187.0
2025-09-23,7145.0
2025-09-24,7182.0
2025-09-25,7209.0
2025-09-26,7197.0
2025-09-29,7215.0
2025-09-30,7192.0
2025-10-09,7106.0
2025-10-10,7066.0
2025-10-13,7029.0
2025-10-14,6949.0
2025-10-15,6945.0
2025-10-16,6968.0
2025-10-17,6907.0
2025-10-20,6921.0
2025-10-21,6917.0
2025-10-22,6978.0
2025-10-23,7044.0
2025-10-24,7021.0
2025-10-27,7090.0
2025-10-28,7062.0
2025-10-29,7075.0
2025-10-30,7030.0
2025-10-31,6974.0
2025-11-03,6967.0
2025-11-04,6959.0
2025-11-05,6901.0
2025-11-06,6886.0
2025-11-07,6881.0
2025-11-10,6878.0
2025-11-11,6841.0
2025-11-12,6864.0
2025-11-13,6893.0
2025-11-14,6915.0
2025-11-17,6902.0
2025-11-18,6852.0
2025-11-19,6883.0
2025-11-20,6883.0
2025-11-21,6831.0
2025-11-24,6845.0
2025-11-25,6820.0
2025-11-26,6768.0
2025-11-27,6763.0
2025-11-28,6857.0
2025-12-01,6863.0
2025-12-02,6886.0
2025-12-03,6874.0
2025-12-04,6829.0
2025-12-05,6742.0
2025-12-08,6708.0
2025-12-09,6610.0
2025-12-10,6599.0
2025-12-11,6558.0
2025-12-12,6486.0
2025-12-15,6557.0
2025-12-16,6543.0
2025-12-17,6479.0
2025-12-18,6476.0
2025-12-19,6320.0
2025-12-22,6240.0
2025-12-23,6296.0
2025-12-24,6408.0
2025-12-25,6390.0
2025-12-26,6465.0
2025-12-29,6453.0
2025-12-30,6461.0
2025-12-31,6472.0
2026-01-05,6449.0
2026-01-06,6579.0
2026-01-07,6642.0
2026-01-08,6628.0
2026-01-09,6674.0
2026-01-12,6737.0
2026-01-13,6766.0
2026-01-14,6820.0
2026-01-15,6785.0
2026-01-16,6695.0
2026-01-19,6667.0
2026-01-20,6640.0
2026-01-21,6666.0
2026-01-22,6814.0
2026-01-23,6865.0
2026-01-26,6935.0
2026-01-27,6899.0
2026-01-28,6967.0
2026-01-29,7049.0
2026-01-30,7014.0
2026-02-02,6878.0
2026-02-03,6865.0
2026-02-04,6918.0
2026-02-05,6777.0
2026-02-06,6812.0
2026-02-09,6721.0
2026-02-10,6775.0
2026-02-11,6787.0
2026-02-12,6734.0
2026-02-13,6644.0
2026-02-24,6820.0
2026-02-25,6777.0
2026-02-26,6668.0
2026-02-27,6597.0
2026-03-02,6991.0
2026-03-03,7200.0
2026-03-04,7355.0
2026-03-05,7393.0
2026-03-06,7691.0
2026-03-09,7944.0
2026-03-10,7767.0
2026-03-11,8154.0
2026-03-12,8236.0
2026-03-13,8416.0
2026-03-16,8677.0
2026-03-17,8496.0
2026-03-18,8431.0
2026-03-19,8916.0
2026-03-20,8818.0
2026-03-23,9523.0
2026-03-24,8918.0
2026-03-25,8715.0
2026-03-26,8767.0
2026-03-27,8868.0
2026-03-30,8804.0
2026-03-31,8614.0
2026-04-01,8380.0
2026-04-02,8625.0
2026-04-03,8799.0
2026-04-07,9389.0
2026-04-08,8498.0
2026-04-09,8579.0
2026-04-10,8398.0
2026-04-13,8405.0
2026-04-14,8316.0
2026-04-15,8265.0
2026-04-16,8280.0
2026-04-17,8284.0
2026-04-20,8119.0
2026-04-21,8132.0
2026-04-22,8169.0
2026-04-23,8183.0
2026-04-24,8147.0
2026-04-27,8279.0
2026-04-28,8400.0
2026-04-29,8399.0
2026-04-30,8510.0
2026-05-06,8480.0
2026-05-07,8160.0
2026-05-08,8088.0
2026-05-11,8228.0
2026-05-12,8318.0
2026-05-13,8218.0
2026-05-14,8230.0
2026-05-15,8168.0
2026-05-18,8230.0
2026-05-19,8091.0
